Datetime,Measured & Upscaled,Most recent forecast,Monitored capacity,ShiftMeasured,Fluctuation15M,PredFluctuation15M,ShiftFluctuation15M
2022-03-29 02:15:00,196.55,235.41,2254.4,141.22,55.33000000000001,94.19,55.06999999999999
2022-03-29 02:30:00,214.54,189.8,2254.4,196.55,17.98999999999998,-6.75,55.33000000000001
2022-03-29 02:45:00,169.79,151.24,2254.4,214.54,-44.75,-63.29999999999998,17.98999999999998
2022-03-29 03:00:00,34.64,118.83,2254.4,169.79,-135.14999999999998,-50.959999999999994,-44.75
2022-03-29 03:15:00,12.07,113.45,2254.4,34.64,-22.57,78.81,-135.14999999999998
2022-03-29 03:30:00,13.99,109.46,2254.4,12.07,1.92,97.38999999999999,-22.57
2022-03-29 03:45:00,27.1,106.98,2254.4,13.99,13.110000000000001,92.99000000000001,1.92
2022-03-29 04:00:00,59.58,107.53,2254.4,27.1,32.48,80.43,13.110000000000001
2022-03-29 04:15:00,66.04,116.06,2254.4,59.58,6.460000000000008,56.480000000000004,32.48
2022-03-29 04:30:00,56.61,124.79,2254.4,66.04,-9.430000000000007,58.75,6.460000000000008
2022-03-29 04:45:00,34.73,135.05,2254.4,56.61,-21.880000000000003,78.44000000000001,-9.430000000000007
2022-03-29 05:00:00,19.07,146.87,2254.4,34.73,-15.659999999999997,112.14000000000001,-21.880000000000003
2022-03-29 05:15:00,18.35,150.87,2254.4,19.07,-0.7199999999999989,131.8,-15.659999999999997
2022-03-29 05:30:00,25.97,157.57,2254.4,18.35,7.619999999999997,139.22,-0.7199999999999989
2022-03-29 05:45:00,23.68,163.81,2254.4,25.97,-2.289999999999999,137.84,7.619999999999997
2022-03-29 06:00:00,27.0,172.97,2254.4,23.68,3.3200000000000003,149.29,-2.289999999999999
2022-03-29 06:15:00,48.2,162.59,2254.4,27.0,21.200000000000003,135.59,3.3200000000000003
2022-03-29 06:30:00,52.98,155.05,2254.4,48.2,4.779999999999994,106.85000000000001,21.200000000000003
2022-03-29 06:45:00,59.58,149.46,2254.4,52.98,6.600000000000001,96.48000000000002,4.779999999999994
2022-03-29 07:00:00,49.06,147.43,2254.4,59.58,-10.519999999999996,87.85000000000001,6.600000000000001
2022-03-29 07:15:00,45.78,145.06,2254.4,49.06,-3.280000000000001,96.0,-10.519999999999996
2022-03-29 07:30:00,68.14,146.09,2254.4,45.78,22.36,100.31,-3.280000000000001
2022-03-29 07:45:00,149.97,148.78,2254.4,68.14,81.83,80.64,22.36
2022-03-29 08:00:00,228.31,104.86,2254.4,149.97,78.34,-45.11,81.83
2022-03-29 08:15:00,270.35,123.09,2254.4,228.31,42.04000000000002,-105.22,78.34
2022-03-29 08:30:00,289.87,144.78,2254.4,270.35,19.519999999999982,-125.57000000000002,42.04000000000002
2022-03-29 08:45:00,245.81,169.69,2254.4,289.87,-44.06,-120.18,19.519999999999982
2022-03-29 09:00:00,198.4,197.64,2254.4,245.81,-47.41,-48.170000000000016,-44.06
2022-03-29 09:15:00,152.7,229.68,2254.4,198.4,-45.70000000000002,31.28,-47.41
2022-03-29 09:30:00,147.43,266.43,2254.4,152.7,-5.269999999999982,113.73000000000002,-45.70000000000002
2022-03-29 09:45:00,138.39,307.14,2254.4,147.43,-9.04000000000002,159.70999999999998,-5.269999999999982
2022-03-29 10:00:00,148.39,352.25,2254.4,138.39,10.0,213.86,-9.04000000000002
2022-03-29 10:15:00,183.8,372.74,2254.4,148.39,35.410000000000025,224.35000000000002,10.0
2022-03-29 10:30:00,223.25,395.51,2254.4,183.8,39.44999999999999,211.70999999999998,35.410000000000025
2022-03-29 10:45:00,230.05,419.53,2254.4,223.25,6.800000000000011,196.27999999999997,39.44999999999999
2022-03-29 11:00:00,245.03,445.04,2254.4,230.05,14.97999999999999,214.99,6.800000000000011
2022-03-29 11:15:00,234.1,444.0,2254.4,245.03,-10.930000000000007,198.97,14.97999999999999
2022-03-29 11:30:00,220.78,443.68,2254.4,234.1,-13.319999999999993,209.58,-10.930000000000007
2022-03-29 11:45:00,202.84,443.19,2254.4,220.78,-17.939999999999998,222.41,-13.319999999999993
2022-03-29 12:00:00,215.08,442.94,2254.4,202.84,12.240000000000009,240.1,-17.939999999999998
2022-03-29 12:15:00,228.82,446.45,2254.4,215.08,13.73999999999998,231.36999999999998,12.240000000000009
2022-03-29 12:30:00,230.34,450.38,2254.4,228.82,1.5200000000000102,221.56,13.73999999999998
2022-03-29 12:45:00,253.42,454.7,2254.4,230.34,23.079999999999984,224.35999999999999,1.5200000000000102
2022-03-29 13:00:00,245.27,459.91,2254.4,253.42,-8.149999999999977,206.49000000000004,23.079999999999984
2022-03-29 13:15:00,266.71,484.57,2254.4,245.27,21.43999999999997,239.29999999999998,-8.149999999999977
2022-03-29 13:30:00,280.64,511.0,2254.4,266.71,13.930000000000007,244.29000000000002,21.43999999999997
2022-03-29 13:45:00,272.15,539.21,2254.4,280.64,-8.490000000000009,258.57000000000005,13.930000000000007
2022-03-29 14:00:00,262.79,412.14,2254.4,272.15,-9.359999999999957,139.99,-8.490000000000009
2022-03-29 14:15:00,275.1,425.1,2254.4,262.79,12.310000000000002,162.31,-9.359999999999957
2022-03-29 14:30:00,257.16,443.28,2254.4,275.1,-17.939999999999998,168.17999999999995,12.310000000000002
2022-03-29 14:45:00,220.55,460.37,2254.4,257.16,-36.610000000000014,203.20999999999998,-17.939999999999998
2022-03-29 15:00:00,187.95,478.14,2254.4,220.55,-32.60000000000002,257.59,-36.610000000000014
2022-03-29 15:15:00,185.43,492.3,2254.4,187.95,-2.519999999999982,304.35,-32.60000000000002
2022-03-29 15:30:00,164.11,507.01,2254.4,185.43,-21.319999999999993,321.58,-2.519999999999982
2022-03-29 15:45:00,159.95,522.75,2254.4,164.11,-4.160000000000025,358.64,-21.319999999999993
2022-03-29 16:00:00,181.39,538.38,2254.4,159.95,21.439999999999998,378.43,-4.160000000000025
2022-03-29 16:15:00,193.26,530.23,2254.4,181.39,11.870000000000005,348.84000000000003,21.439999999999998
2022-03-29 16:30:00,205.77,522.53,2254.4,193.26,12.51000000000002,329.27,11.870000000000005
2022-03-29 16:45:00,192.32,514.83,2254.4,205.77,-13.450000000000017,309.06000000000006,12.51000000000002
2022-03-29 17:00:00,184.49,507.89,2254.4,192.32,-7.829999999999984,315.57,-13.450000000000017
2022-03-29 17:15:00,194.78,494.07,2254.4,184.49,10.289999999999992,309.58,-7.829999999999984
2022-03-29 17:30:00,210.04,481.19,2254.4,194.78,15.259999999999991,286.40999999999997,10.289999999999992
2022-03-29 17:45:00,229.08,469.89,2254.4,210.04,19.04000000000002,259.85,15.259999999999991
2022-03-29 18:00:00,245.63,459.51,2254.4,229.08,16.549999999999983,230.42999999999998,19.04000000000002
2022-03-29 18:15:00,247.01,460.55,2254.4,245.63,1.3799999999999955,214.92000000000002,16.549999999999983
2022-03-29 18:30:00,234.9,463.46,2254.4,247.01,-12.109999999999985,216.45,1.3799999999999955
2022-03-29 18:45:00,219.27,468.77,2254.4,234.9,-15.629999999999995,233.86999999999998,-12.109999999999985
2022-03-29 19:00:00,186.75,476.71,2254.4,219.27,-32.52000000000001,257.43999999999994,-15.629999999999995
2022-03-29 19:15:00,163.2,497.76,2254.4,186.75,-23.55000000000001,311.01,-32.52000000000001
2022-03-29 19:30:00,149.95,521.64,2254.4,163.2,-13.25,358.44,-23.55000000000001
2022-03-29 19:45:00,135.07,546.66,2254.4,149.95,-14.879999999999995,396.71,-13.25
2022-03-29 20:00:00,143.39,520.79,2254.4,135.07,8.319999999999993,385.71999999999997,-14.879999999999995
2022-03-29 20:15:00,178.89,557.55,2254.4,143.39,35.5,414.15999999999997,8.319999999999993
2022-03-29 20:30:00,201.83,597.9,2254.4,178.89,22.940000000000026,419.01,35.5
2022-03-29 20:45:00,214.97,640.65,2254.4,201.83,13.139999999999986,438.81999999999994,22.940000000000026
2022-03-29 21:00:00,227.7,684.89,2254.4,214.97,12.72999999999999,469.91999999999996,13.139999999999986
2022-03-29 21:15:00,219.24,723.84,2254.4,227.7,-8.45999999999998,496.14000000000004,12.72999999999999
2022-03-29 21:30:00,237.16,763.9,2254.4,219.24,17.919999999999987,544.66,-8.45999999999998
2022-03-29 21:45:00,262.35,805.7,2254.4,237.16,25.190000000000026,568.5400000000001,17.919999999999987
2022-03-29 22:00:00,257.99,848.17,2254.4,262.35,-4.360000000000014,585.8199999999999,25.190000000000026
2022-03-29 22:15:00,297.72,901.55,2254.4,257.99,39.73000000000002,643.56,-4.360000000000014
2022-03-29 22:30:00,314.87,957.32,2254.4,297.72,17.149999999999977,659.6,39.73000000000002
2022-03-29 22:45:00,277.48,1012.25,2254.4,314.87,-37.389999999999986,697.38,17.149999999999977
2022-03-29 23:00:00,345.63,1073.48,2254.4,277.48,68.14999999999998,796.0,-37.389999999999986
2022-03-29 23:15:00,408.81,1111.96,2254.4,345.63,63.18000000000001,766.33,68.14999999999998
2022-03-29 23:30:00,499.82,1149.78,2254.4,408.81,91.00999999999999,740.97,63.18000000000001
2022-03-29 23:45:00,549.34,1184.91,2254.4,499.82,49.52000000000004,685.0900000000001,91.00999999999999
2022-03-30 00:00:00,547.63,1214.08,2254.4,549.34,-1.7100000000000364,664.7399999999999,49.52000000000004
2022-03-30 00:15:00,532.16,1208.68,2254.4,547.63,-15.470000000000027,661.0500000000001,-1.7100000000000364
2022-03-30 00:30:00,515.15,1198.45,2254.4,532.16,-17.00999999999999,666.2900000000001,-15.470000000000027
2022-03-30 00:45:00,469.39,1191.59,2254.4,515.15,-45.75999999999999,676.4399999999999,-17.00999999999999
2022-03-30 01:00:00,465.32,1181.69,2254.4,469.39,-4.069999999999993,712.3000000000001,-45.75999999999999
2022-03-30 01:15:00,478.11,1157.39,2254.4,465.32,12.79000000000002,692.0700000000002,-4.069999999999993
2022-03-30 01:30:00,499.57,1129.97,2254.4,478.11,21.45999999999998,651.86,12.79000000000002
2022-03-30 01:45:00,508.23,1102.66,2254.4,499.57,8.660000000000025,603.0900000000001,21.45999999999998
2022-03-30 02:00:00,449.21,1041.95,2254.4,508.23,-59.02000000000004,533.72,8.660000000000025
2022-03-30 02:15:00,402.63,1019.71,2254.4,449.21,-46.579999999999984,570.5,-59.02000000000004
2022-03-30 02:30:00,348.0,997.4,2254.4,402.63,-54.629999999999995,594.77,-46.579999999999984
2022-03-30 02:45:00,337.04,974.36,2254.4,348.0,-10.95999999999998,626.36,-54.629999999999995
2022-03-30 03:00:00,308.4,950.18,2254.4,337.04,-28.640000000000043,613.1399999999999,-10.95999999999998
2022-03-30 03:15:00,312.19,934.05,2254.4,308.4,3.7900000000000205,625.65,-28.640000000000043
2022-03-30 03:30:00,307.61,917.26,2254.4,312.19,-4.579999999999984,605.0699999999999,3.7900000000000205
2022-03-30 03:45:00,309.2,900.83,2254.4,307.61,1.589999999999975,593.22,-4.579999999999984
2022-03-30 04:00:00,326.22,887.03,2254.4,309.2,17.02000000000004,577.8299999999999,1.589999999999975
2022-03-30 04:15:00,283.27,847.54,2254.4,326.22,-42.950000000000045,521.3199999999999,17.02000000000004
2022-03-30 04:30:00,294.95,811.23,2254.4,283.27,11.680000000000007,527.96,-42.950000000000045
2022-03-30 04:45:00,303.16,776.85,2254.4,294.95,8.210000000000036,481.90000000000003,11.680000000000007
2022-03-30 05:00:00,314.91,743.27,2254.4,303.16,11.75,440.10999999999996,8.210000000000036
2022-03-30 05:15:00,347.16,747.5,2254.4,314.91,32.25,432.59,11.75
2022-03-30 05:30:00,367.01,752.41,2254.4,347.16,19.849999999999966,405.24999999999994,32.25
2022-03-30 05:45:00,388.81,758.36,2254.4,367.01,21.80000000000001,391.35,19.849999999999966
2022-03-30 06:00:00,390.08,764.49,2254.4,388.81,1.2699999999999818,375.68,21.80000000000001
2022-03-30 06:15:00,404.55,763.92,2254.4,390.08,14.470000000000027,373.84,1.2699999999999818
2022-03-30 06:30:00,437.55,764.23,2254.4,404.55,33.0,359.68,14.470000000000027
2022-03-30 06:45:00,459.03,765.15,2254.4,437.55,21.47999999999996,327.59999999999997,33.0
2022-03-30 07:00:00,474.87,766.88,2254.4,459.03,15.840000000000032,307.85,21.47999999999996
2022-03-30 07:15:00,482.79,737.51,2254.4,474.87,7.920000000000016,262.64,15.840000000000032
2022-03-30 07:30:00,505.05,710.69,2254.4,482.79,22.25999999999999,227.90000000000003,7.920000000000016
2022-03-30 07:45:00,441.83,684.59,2254.4,505.05,-63.22000000000003,179.54000000000002,22.25999999999999
2022-03-30 08:00:00,399.27,628.84,2254.4,441.83,-42.56,187.01000000000005,-63.22000000000003
2022-03-30 08:15:00,435.99,605.38,2254.4,399.27,36.72000000000003,206.11,-42.56
2022-03-30 08:30:00,429.33,583.05,2254.4,435.99,-6.660000000000025,147.05999999999995,36.72000000000003
2022-03-30 08:45:00,428.3,561.56,2254.4,429.33,-1.0299999999999727,132.22999999999996,-6.660000000000025
2022-03-30 09:00:00,468.84,541.21,2254.4,428.3,40.539999999999964,112.91000000000003,-1.0299999999999727
2022-03-30 09:15:00,398.17,535.3,2254.4,468.84,-70.66999999999996,66.45999999999998,40.539999999999964
2022-03-30 09:30:00,346.59,529.34,2254.4,398.17,-51.58000000000004,131.17000000000002,-70.66999999999996
2022-03-30 09:45:00,417.49,523.45,2254.4,346.59,70.90000000000003,176.86000000000007,-51.58000000000004
2022-03-30 10:00:00,450.4,518.13,2254.4,417.49,32.90999999999997,100.63999999999999,70.90000000000003
2022-03-30 10:15:00,413.95,504.88,2254.4,450.4,-36.44999999999999,54.48000000000002,32.90999999999997
2022-03-30 10:30:00,464.54,492.22,2254.4,413.95,50.59000000000003,78.27000000000004,-36.44999999999999
2022-03-30 10:45:00,448.82,478.92,2254.4,464.54,-15.720000000000027,14.379999999999995,50.59000000000003
2022-03-30 11:00:00,342.24,465.73,2254.4,448.82,-106.57999999999998,16.910000000000025,-15.720000000000027
2022-03-30 11:15:00,276.77,438.33,2254.4,342.24,-65.47000000000003,96.08999999999997,-106.57999999999998
2022-03-30 11:30:00,230.74,412.23,2254.4,276.77,-46.02999999999997,135.46000000000004,-65.47000000000003
2022-03-30 11:45:00,165.16,386.86,2254.4,230.74,-65.58000000000001,156.12,-46.02999999999997
2022-03-30 12:00:00,112.65,362.53,2254.4,165.16,-52.50999999999999,197.36999999999998,-65.58000000000001
2022-03-30 12:15:00,104.16,332.3,2254.4,112.65,-8.490000000000009,219.65,-52.50999999999999
2022-03-30 12:30:00,74.23,303.33,2254.4,104.16,-29.929999999999993,199.17,-8.490000000000009
2022-03-30 12:45:00,59.94,275.76,2254.4,74.23,-14.290000000000006,201.52999999999997,-29.929999999999993
2022-03-30 13:00:00,80.97,249.31,2254.4,59.94,21.03,189.37,-14.290000000000006
2022-03-30 13:15:00,63.63,227.46,2254.4,80.97,-17.339999999999996,146.49,21.03
2022-03-30 13:30:00,48.2,207.08,2254.4,63.63,-15.43,143.45000000000002,-17.339999999999996
2022-03-30 13:45:00,42.48,187.77,2254.4,48.2,-5.720000000000006,139.57,-15.43
2022-03-30 14:00:00,26.96,99.04,2254.4,42.48,-15.519999999999996,56.56000000000001,-5.720000000000006
2022-03-30 14:15:00,18.08,76.09,2254.4,26.96,-8.880000000000003,49.13,-15.519999999999996
2022-03-30 14:30:00,10.97,58.55,2254.4,18.08,-7.109999999999998,40.47,-8.880000000000003
2022-03-30 14:45:00,5.58,44.11,2254.4,10.97,-5.390000000000001,33.14,-7.109999999999998
2022-03-30 15:00:00,3.64,33.44,2254.4,5.58,-1.94,27.86,-5.390000000000001
2022-03-30 15:15:00,3.66,34.48,2254.4,3.64,0.020000000000000018,30.839999999999996,-1.94
2022-03-30 15:30:00,4.43,37.62,2254.4,3.66,0.7699999999999996,33.959999999999994,0.020000000000000018
2022-03-30 15:45:00,9.66,40.75,2254.4,4.43,5.23,36.32,0.7699999999999996
2022-03-30 16:00:00,21.94,45.59,2254.4,9.66,12.280000000000001,35.93000000000001,5.23
2022-03-30 16:15:00,22.54,52.18,2254.4,21.94,0.5999999999999979,30.24,12.280000000000001
2022-03-30 16:30:00,25.46,60.2,2254.4,22.54,2.9200000000000017,37.660000000000004,0.5999999999999979
2022-03-30 16:45:00,31.98,71.19,2254.4,25.46,6.52,45.73,2.9200000000000017
2022-03-30 17:00:00,29.75,83.66,2254.4,31.98,-2.2300000000000004,51.67999999999999,6.52
2022-03-30 17:15:00,30.03,81.6,2254.4,29.75,0.28000000000000114,51.849999999999994,-2.2300000000000004
2022-03-30 17:30:00,37.92,79.77,2254.4,30.03,7.890000000000001,49.739999999999995,0.28000000000000114
2022-03-30 17:45:00,61.38,78.17,2254.4,37.92,23.46,40.25,7.890000000000001
2022-03-30 18:00:00,81.01,78.44,2254.4,61.38,19.630000000000003,17.059999999999995,23.46
2022-03-30 18:15:00,85.78,81.29,2254.4,81.01,4.769999999999996,0.28000000000000114,19.630000000000003
2022-03-30 18:30:00,52.26,85.62,2254.4,85.78,-33.52,-0.1599999999999966,4.769999999999996
2022-03-30 18:45:00,42.87,91.31,2254.4,52.26,-9.39,39.050000000000004,-33.52
2022-03-30 19:00:00,40.31,98.06,2254.4,42.87,-2.559999999999995,55.190000000000005,-9.39
2022-03-30 19:15:00,37.97,101.49,2254.4,40.31,-2.3400000000000034,61.17999999999999,-2.559999999999995
2022-03-30 19:30:00,33.81,106.01,2254.4,37.97,-4.159999999999997,68.04,-2.3400000000000034
2022-03-30 19:45:00,39.02,114.69,2254.4,33.81,5.210000000000001,80.88,-4.159999999999997
2022-03-30 20:00:00,47.91,120.43,2254.4,39.02,8.889999999999993,81.41,5.210000000000001
2022-03-30 20:15:00,60.25,119.28,2254.4,47.91,12.340000000000003,71.37,8.889999999999993
2022-03-30 20:30:00,57.95,118.03,2254.4,60.25,-2.299999999999997,57.78,12.340000000000003
2022-03-30 20:45:00,54.52,118.0,2254.4,57.95,-3.4299999999999997,60.05,-2.299999999999997
2022-03-30 21:00:00,49.91,121.08,2254.4,54.52,-4.6100000000000065,66.56,-3.4299999999999997
2022-03-30 21:15:00,45.58,127.76,2254.4,49.91,-4.329999999999998,77.85000000000001,-4.6100000000000065
2022-03-30 21:30:00,46.41,139.34,2254.4,45.58,0.8299999999999983,93.76,-4.329999999999998
2022-03-30 21:45:00,48.03,164.26,2254.4,46.41,1.6200000000000045,117.85,0.8299999999999983
2022-03-30 22:00:00,50.85,214.45,2254.4,48.03,2.8200000000000003,166.42,1.6200000000000045
2022-03-30 22:15:00,69.96,315.14,2254.4,50.85,19.109999999999992,264.28999999999996,2.8200000000000003
2022-03-30 22:30:00,105.04,428.18,2254.4,69.96,35.08000000000001,358.22,19.109999999999992
2022-03-30 22:45:00,128.73,516.96,2254.4,105.04,23.689999999999984,411.92,35.08000000000001
2022-03-30 23:00:00,349.35,579.63,2254.4,128.73,220.62000000000003,450.9,23.689999999999984
2022-03-30 23:15:00,688.52,703.13,2254.4,349.35,339.16999999999996,353.78,220.62000000000003
2022-03-30 23:30:00,1097.7,850.91,2254.4,688.52,409.18000000000006,162.39,339.16999999999996
2022-03-30 23:45:00,1496.95,1010.62,2254.4,1097.7,399.25,-87.08000000000004,409.18000000000006
2022-03-31 00:00:00,1814.19,1159.23,2254.4,1496.95,317.24,-337.72,399.25
2022-03-31 00:15:00,2002.04,1327.15,2254.4,1814.19,187.8499999999999,-487.03999999999996,317.24
2022-03-31 00:30:00,2078.68,1490.16,2254.4,2002.04,76.63999999999987,-511.8799999999999,187.8499999999999
2022-03-31 00:45:00,2130.02,1656.63,2254.4,2078.68,51.340000000000146,-422.0499999999997,76.63999999999987
2022-03-31 01:00:00,2172.57,1779.58,2254.4,2130.02,42.55000000000018,-350.44000000000005,51.340000000000146
2022-03-31 01:15:00,2178.79,1851.36,2254.4,2172.57,6.2199999999998,-321.21000000000026,42.55000000000018
2022-03-31 01:30:00,2181.59,1919.95,2254.4,2178.79,2.800000000000182,-258.8399999999999,6.2199999999998
2022-03-31 01:45:00,2200.65,1966.91,2254.4,2181.59,19.059999999999945,-214.68000000000006,2.800000000000182
2022-03-31 02:00:00,2196.13,2099.72,2254.4,2200.65,-4.519999999999982,-100.93000000000029,19.059999999999945
2022-03-31 02:15:00,2176.82,2101.1,2254.4,2196.13,-19.309999999999945,-95.0300000000002,-4.519999999999982
2022-03-31 02:30:00,2168.24,2098.25,2254.4,2176.82,-8.580000000000382,-78.57000000000016,-19.309999999999945
2022-03-31 02:45:00,2156.23,2095.46,2254.4,2168.24,-12.009999999999764,-72.77999999999975,-8.580000000000382
2022-03-31 03:00:00,2152.43,2083.94,2254.4,2156.23,-3.800000000000182,-72.28999999999996,-12.009999999999764
2022-03-31 03:15:00,2088.13,2088.08,2254.4,2152.43,-64.29999999999973,-64.34999999999991,-3.800000000000182
2022-03-31 03:30:00,1985.28,2094.01,2254.4,2088.13,-102.85000000000014,5.880000000000109,-64.29999999999973
2022-03-31 03:45:00,1940.48,2097.28,2254.4,1985.28,-44.799999999999955,112.00000000000023,-102.85000000000014
2022-03-31 04:00:00,1708.14,2097.83,2254.4,1940.48,-232.33999999999992,157.3499999999999,-44.799999999999955
2022-03-31 04:15:00,1484.9,2089.09,2254.4,1708.14,-223.24,380.95000000000005,-232.33999999999992
2022-03-31 04:30:00,1584.28,2075.42,2254.4,1484.9,99.37999999999988,590.52,-223.24
2022-03-31 04:45:00,1605.63,2056.75,2254.4,1584.28,21.350000000000136,472.47,99.37999999999988
2022-03-31 05:00:00,1708.51,2045.6,2254.4,1605.63,102.87999999999988,439.9699999999998,21.350000000000136
2022-03-31 05:15:00,1778.18,2026.1,2254.4,1708.51,69.67000000000007,317.5899999999999,102.87999999999988
2022-03-31 05:30:00,1743.25,1990.3,2254.4,1778.18,-34.930000000000064,212.1199999999999,69.67000000000007
2022-03-31 05:45:00,1635.83,1967.7,2254.4,1743.25,-107.42000000000007,224.45000000000005,-34.930000000000064
2022-03-31 06:00:00,1606.75,1920.25,2254.4,1635.83,-29.079999999999927,284.4200000000001,-107.42000000000007
2022-03-31 06:15:00,1509.37,1878.33,2254.4,1606.75,-97.38000000000011,271.5799999999999,-29.079999999999927
2022-03-31 06:30:00,1381.33,1839.13,2254.4,1509.37,-128.03999999999996,329.7600000000002,-97.38000000000011
2022-03-31 06:45:00,1609.61,1786.52,2254.4,1381.33,228.27999999999997,405.19000000000005,-128.03999999999996
2022-03-31 07:00:00,1365.47,1731.94,2254.4,1609.61,-244.13999999999987,122.33000000000015,228.27999999999997
2022-03-31 07:15:00,1252.38,1682.95,2254.4,1365.47,-113.08999999999992,317.48,-244.13999999999987
2022-03-31 07:30:00,1205.77,1629.95,2254.4,1252.38,-46.61000000000013,377.56999999999994,-113.08999999999992
2022-03-31 07:45:00,1284.44,1566.97,2254.4,1205.77,78.67000000000007,361.20000000000005,-46.61000000000013
2022-03-31 08:00:00,1365.73,1541.25,2254.4,1284.44,81.28999999999996,256.80999999999995,78.67000000000007
2022-03-31 08:15:00,1651.79,1519.35,2254.4,1365.73,286.05999999999995,153.6199999999999,81.28999999999996
2022-03-31 08:30:00,1294.49,1493.67,2254.4,1651.79,-357.29999999999995,-158.1199999999999,286.05999999999995
2022-03-31 08:45:00,1161.87,1465.98,2254.4,1294.49,-132.62000000000012,171.49,-357.29999999999995
2022-03-31 09:00:00,1040.06,1438.09,2254.4,1161.87,-121.80999999999995,276.22,-132.62000000000012
2022-03-31 09:15:00,1255.38,1420.96,2254.4,1040.06,215.32000000000016,380.9000000000001,-121.80999999999995
2022-03-31 09:30:00,1571.01,1399.0,2254.4,1255.38,315.6299999999999,143.6199999999999,215.32000000000016
2022-03-31 09:45:00,1161.08,1380.8,2254.4,1571.01,-409.93000000000006,-190.21000000000004,315.6299999999999
2022-03-31 10:00:00,1090.91,1358.96,2254.4,1161.08,-70.16999999999985,197.8800000000001,-409.93000000000006
2022-03-31 10:15:00,1150.98,1319.25,2254.4,1090.91,60.069999999999936,228.33999999999992,-70.16999999999985
2022-03-31 10:30:00,1101.66,1273.33,2254.4,1150.98,-49.319999999999936,122.34999999999991,60.069999999999936
2022-03-31 10:45:00,912.92,1227.0,2254.4,1101.66,-188.74000000000012,125.33999999999992,-49.319999999999936
2022-03-31 11:00:00,770.79,1185.0,2254.4,912.92,-142.13,272.08000000000004,-188.74000000000012
2022-03-31 11:15:00,707.22,1145.64,2254.4,770.79,-63.569999999999936,374.85000000000014,-142.13
2022-03-31 11:30:00,626.58,1094.32,2254.4,707.22,-80.63999999999999,387.0999999999999,-63.569999999999936
2022-03-31 11:45:00,645.42,1058.8,2254.4,626.58,18.839999999999918,432.2199999999999,-80.63999999999999
2022-03-31 12:00:00,760.42,1034.56,2254.4,645.42,115.0,389.14,18.839999999999918
2022-03-31 12:15:00,861.33,1034.48,2254.4,760.42,100.91000000000008,274.06000000000006,115.0
2022-03-31 12:30:00,542.39,1008.5,2254.4,861.33,-318.94000000000005,147.16999999999996,100.91000000000008
2022-03-31 12:45:00,573.63,965.28,2254.4,542.39,31.24000000000001,422.89,-318.94000000000005
2022-03-31 13:00:00,852.68,979.3,2254.4,573.63,279.04999999999995,405.66999999999996,31.24000000000001
2022-03-31 13:15:00,1171.64,1009.55,2254.4,852.68,318.96000000000015,156.87,279.04999999999995
2022-03-31 13:30:00,1627.23,958.63,2254.4,1171.64,455.5899999999999,-213.0100000000001,318.96000000000015
2022-03-31 13:45:00,1686.24,932.23,2254.4,1627.23,59.00999999999999,-695.0,455.5899999999999
2022-03-31 14:00:00,1736.79,1348.09,2254.4,1686.24,50.549999999999955,-338.1500000000001,59.00999999999999
2022-03-31 14:15:00,2017.55,1592.47,2254.4,1736.79,280.76,-144.31999999999994,50.549999999999955
2022-03-31 14:30:00,2162.47,1788.45,2254.4,2017.55,144.91999999999985,-229.0999999999999,280.76
2022-03-31 14:45:00,2161.27,1926.11,2254.4,2162.47,-1.199999999999818,-236.3599999999999,144.91999999999985
2022-03-31 15:00:00,2174.67,2002.9,2254.4,2161.27,13.400000000000091,-158.3699999999999,-1.199999999999818
2022-03-31 15:15:00,2122.97,2078.4,2254.4,2174.67,-51.70000000000027,-96.26999999999998,13.400000000000091
2022-03-31 15:30:00,2152.98,2126.67,2254.4,2122.97,30.01000000000022,3.700000000000273,-51.70000000000027
2022-03-31 15:45:00,2170.0,2149.88,2254.4,2152.98,17.019999999999982,-3.099999999999909,30.01000000000022
2022-03-31 16:00:00,2195.28,2161.45,2254.4,2170.0,25.2800000000002,-8.550000000000182,17.019999999999982
2022-03-31 16:15:00,2186.89,2164.88,2254.4,2195.28,-8.390000000000327,-30.40000000000009,25.2800000000002
2022-03-31 16:30:00,2192.36,2166.6,2254.4,2186.89,5.470000000000255,-20.289999999999964,-8.390000000000327
2022-03-31 16:45:00,2192.18,2166.88,2254.4,2192.36,-0.18000000000029104,-25.480000000000018,5.470000000000255
2022-03-31 17:00:00,2007.13,2166.88,2254.4,2192.18,-185.04999999999973,-25.299999999999727,-0.18000000000029104
2022-03-31 17:15:00,2143.45,2166.88,2254.4,2007.13,136.3199999999997,159.75,-185.04999999999973
2022-03-31 17:30:00,2191.86,2166.88,2254.4,2143.45,48.41000000000031,23.43000000000029,136.3199999999997
2022-03-31 17:45:00,2192.19,2166.88,2254.4,2191.86,0.32999999999992724,-24.980000000000018,48.41000000000031
2022-03-31 18:00:00,2189.6,2164.53,2254.4,2192.19,-2.5900000000001455,-27.659999999999854,0.32999999999992724
2022-03-31 18:15:00,2192.25,2166.88,2254.4,2189.6,2.650000000000091,-22.7199999999998,-2.5900000000001455
2022-03-31 18:30:00,2191.87,2166.88,2254.4,2192.25,-0.38000000000010914,-25.36999999999989,2.650000000000091
2022-03-31 18:45:00,2192.07,2166.88,2254.4,2191.87,0.20000000000027285,-24.98999999999978,-0.38000000000010914
