,sequence_length,total_fluctuation_sum,total_fluctuation_mean,total_fluctuation_max,average_fluctuation_mean,max_fluctuation_max,count
0,1,59734.59000000015,57.60326904532319,724.8600000000001,57.60326904532319,724.8600000000001,1037
1,2,21582.320000000007,263.199024390244,867.9800000000001,131.599512195122,675.8299999999999,82
2,3,22934.450000000004,468.05000000000007,1393.0800000000002,156.0166666666667,1152.9299999999998,49
3,4,11617.27,645.4038888888889,1656.56,161.35097222222223,708.94,18
4,5,1768.3900000000003,589.4633333333335,928.3800000000001,117.89266666666668,700.1,3
5,6,4336.26,867.2520000000001,993.8800000000001,144.542,338.0500000000002,5
6,7,1056.8300000000004,528.4150000000002,631.8700000000002,75.48785714285717,197.65999999999983,2
7,11,2925.26,1462.63,1471.17,132.96636363636367,414.28,2
