,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-12-07 00:00:00,889.53,0.0,338.16,889.53,0.0,889.53,889.53,0.0
1,2022-12-07 00:15:00,1002.36,-112.83,364.45,889.53,112.83000000000004,889.53,889.53,0.0
2,2022-12-07 00:30:00,857.49,32.04,355.86,1002.36,-144.87,889.53,889.53,0.0
3,2022-12-07 00:45:00,824.01,65.52,338.29,857.49,-33.48000000000002,889.53,889.53,0.0
4,2022-12-07 01:00:00,831.91,57.62,322.84,824.01,7.899999999999977,889.53,889.53,0.0
5,2022-12-07 01:15:00,688.96,200.57,269.04,831.91,-142.94999999999993,889.53,889.53,0.0
6,2022-12-07 01:30:00,790.2,99.33,242.4,688.96,101.24000000000001,889.5300000000001,889.53,1.1368683772161603e-13
7,2022-12-07 01:45:00,1146.91,-257.38,302.37,790.2,356.71000000000004,889.5300000000001,889.5300000000001,0.0
8,2022-12-07 02:00:00,880.07,9.46,299.83,1146.91,-266.84000000000003,889.5300000000001,889.5300000000001,0.0
9,2022-12-07 02:15:00,832.87,56.66,284.63,880.07,-47.200000000000045,889.53,889.5300000000001,-1.1368683772161603e-13
10,2022-12-07 02:30:00,604.64,284.89,208.21,832.87,-228.23000000000002,889.53,889.53,0.0
11,2022-12-07 02:45:00,737.52,143.35,169.76,604.64,132.88,880.87,889.53,-8.659999999999968
12,2022-12-07 03:00:00,856.92,12.08,166.52,737.52,119.39999999999998,869.0,880.87,-11.870000000000005
13,2022-12-07 03:15:00,1291.5,-433.4,267.5,856.92,434.58000000000004,858.1,869.0,-10.899999999999977
14,2022-12-07 03:30:00,1092.98,-234.91,322.23,1291.5,-198.51999999999998,858.07,858.1,-0.029999999999972715
15,2022-12-07 03:45:00,756.24,100.07,295.39,1092.98,-336.74,856.31,858.07,-1.7600000000001046
16,2022-12-07 04:00:00,746.73,100.25,268.5,756.24,-9.509999999999991,846.98,856.31,-9.329999999999927
17,2022-12-07 04:15:00,763.21,77.21,247.79,746.73,16.480000000000018,840.4200000000001,846.98,-6.559999999999945
18,2022-12-07 04:30:00,783.58,47.69,235.0,763.21,20.370000000000005,831.27,840.4200000000001,-9.150000000000091
19,2022-12-07 04:45:00,815.1,1.43,234.62,783.58,31.519999999999982,816.53,831.27,-14.740000000000009
20,2022-12-07 05:00:00,830.75,-24.62,240.36,815.1,15.649999999999977,806.13,816.53,-10.399999999999977
21,2022-12-07 05:15:00,1178.88,-372.76,327.21,830.75,348.1300000000001,806.1200000000001,806.13,-0.009999999999877218
22,2022-12-07 05:30:00,1249.09,-442.97,430.42,1178.88,70.20999999999981,806.1199999999999,806.1200000000001,-2.2737367544323206e-13
23,2022-12-07 05:45:00,636.69,169.43,384.97,1249.09,-612.3999999999999,806.1200000000001,806.1199999999999,2.2737367544323206e-13
24,2022-12-07 06:00:00,458.15,347.97,291.63,636.69,-178.54000000000008,806.12,806.1200000000001,-1.1368683772161603e-13
25,2022-12-07 06:15:00,660.22,145.9,252.49,458.15,202.07000000000005,806.12,806.12,0.0
26,2022-12-07 06:30:00,952.88,-146.76,286.68,660.22,292.65999999999997,806.12,806.12,0.0
27,2022-12-07 06:45:00,1275.83,-469.71,396.12,952.88,322.94999999999993,806.1199999999999,806.12,-1.1368683772161603e-13
28,2022-12-07 07:00:00,896.24,-90.12,417.12,1275.83,-379.5899999999999,806.12,806.1199999999999,1.1368683772161603e-13
29,2022-12-07 07:15:00,660.17,145.95,377.97,896.24,-236.07000000000005,806.1199999999999,806.12,-1.1368683772161603e-13
30,2022-12-07 07:30:00,881.28,-75.16,395.48,660.17,221.11,806.12,806.1199999999999,1.1368683772161603e-13
31,2022-12-07 07:45:00,1192.95,-386.83,485.61,881.28,311.6700000000001,806.1200000000001,806.12,1.1368683772161603e-13
32,2022-12-07 08:00:00,1012.45,-206.33,533.69,1192.95,-180.5,806.12,806.1200000000001,-1.1368683772161603e-13
33,2022-12-07 08:15:00,866.86,-60.74,547.84,1012.45,-145.59000000000003,806.12,806.12,0.0
34,2022-12-07 08:30:00,857.1,-50.98,559.72,866.86,-9.759999999999991,806.12,806.12,0.0
35,2022-12-07 08:45:00,885.0,-78.88,578.1,857.1,27.899999999999977,806.12,806.12,0.0
36,2022-12-07 09:00:00,1029.77,-223.65,630.21,885.0,144.76999999999998,806.12,806.12,0.0
37,2022-12-07 09:15:00,858.89,-52.76,642.5,1029.77,-170.88,806.13,806.12,0.009999999999990905
38,2022-12-07 09:30:00,665.28,27.59,635.1,858.89,-193.61,692.87,806.13,-113.25999999999999
39,2022-12-07 09:45:00,623.09,65.72,617.47,665.28,-42.18999999999994,688.8100000000001,692.87,-4.059999999999945
40,2022-12-07 10:00:00,571.78,110.9,587.72,623.09,-51.31000000000006,682.68,688.8100000000001,-6.130000000000109
41,2022-12-07 10:15:00,543.38,133.31,551.96,571.78,-28.399999999999977,676.69,682.68,-5.989999999999895
42,2022-12-07 10:30:00,560.63,113.13,521.61,543.38,17.25,673.76,676.69,-2.9300000000000637
43,2022-12-07 10:45:00,857.09,-183.67,564.41,560.63,296.46000000000004,673.4200000000001,673.76,-0.33999999999991815
44,2022-12-07 11:00:00,808.24,-134.82,595.82,857.09,-48.85000000000002,673.4200000000001,673.4200000000001,0.0
45,2022-12-07 11:15:00,593.72,79.7,574.44,808.24,-214.51999999999998,673.4200000000001,673.4200000000001,0.0
46,2022-12-07 11:30:00,662.23,11.19,571.44,593.72,68.50999999999999,673.4200000000001,673.4200000000001,0.0
47,2022-12-07 11:45:00,582.79,90.63,547.13,662.23,-79.44000000000005,673.42,673.4200000000001,-1.1368683772161603e-13
48,2022-12-07 12:00:00,418.02,255.4,478.62,582.79,-164.76999999999998,673.42,673.42,0.0
49,2022-12-07 12:15:00,525.07,148.35,438.83,418.02,107.05000000000007,673.4200000000001,673.42,1.1368683772161603e-13
50,2022-12-07 12:30:00,723.71,-50.29,450.55,525.07,198.64,673.4200000000001,673.4200000000001,0.0
51,2022-12-07 12:45:00,692.99,-19.57,455.11,723.71,-30.720000000000027,673.42,673.4200000000001,-1.1368683772161603e-13
52,2022-12-07 13:00:00,722.94,-49.52,466.65,692.99,29.950000000000045,673.4200000000001,673.42,1.1368683772161603e-13
53,2022-12-07 13:15:00,987.73,-314.31,539.88,722.94,264.78999999999996,673.4200000000001,673.4200000000001,0.0
54,2022-12-07 13:30:00,985.19,-311.77,612.52,987.73,-2.5399999999999636,673.4200000000001,673.4200000000001,0.0
55,2022-12-07 13:45:00,673.09,0.33,612.43,985.19,-312.1,673.4200000000001,673.4200000000001,0.0
56,2022-12-07 14:00:00,445.22,228.19,551.22,673.09,-227.87,673.4100000000001,673.4200000000001,-0.009999999999990905
57,2022-12-07 14:15:00,503.93,169.49,505.76,445.22,58.70999999999998,673.4200000000001,673.4100000000001,0.009999999999990905
58,2022-12-07 14:30:00,575.81,97.61,479.58,503.93,71.87999999999994,673.42,673.4200000000001,-1.1368683772161603e-13
59,2022-12-07 14:45:00,580.3,93.12,454.6,575.81,4.490000000000009,673.42,673.42,0.0
60,2022-12-07 15:00:00,558.1,115.32,423.67,580.3,-22.199999999999932,673.4200000000001,673.42,1.1368683772161603e-13
61,2022-12-07 15:15:00,513.63,159.79,380.81,558.1,-44.47000000000003,673.42,673.4200000000001,-1.1368683772161603e-13
62,2022-12-07 15:30:00,478.25,195.17,328.46,513.63,-35.379999999999995,673.42,673.42,0.0
63,2022-12-07 15:45:00,469.96,203.46,273.88,478.25,-8.29000000000002,673.42,673.42,0.0
64,2022-12-07 16:00:00,554.56,118.86,242.0,469.96,84.59999999999997,673.42,673.42,0.0
65,2022-12-07 16:15:00,583.78,89.64,217.96,554.56,29.220000000000027,673.42,673.42,0.0
66,2022-12-07 16:30:00,590.14,83.28,195.62,583.78,6.360000000000014,673.42,673.42,0.0
67,2022-12-07 16:45:00,588.03,85.39,172.72,590.14,-2.1100000000000136,673.42,673.42,0.0
68,2022-12-07 17:00:00,574.92,98.5,146.3,588.03,-13.110000000000014,673.42,673.42,0.0
69,2022-12-07 17:15:00,510.46,162.96,102.59,574.92,-64.45999999999998,673.42,673.42,0.0
70,2022-12-07 17:30:00,508.69,164.73,58.4,510.46,-1.7699999999999818,673.42,673.42,0.0
71,2022-12-07 17:45:00,591.33,82.09,36.38,508.69,82.64000000000004,673.4200000000001,673.42,1.1368683772161603e-13
72,2022-12-07 18:00:00,663.87,9.56,33.82,591.33,72.53999999999996,673.43,673.4200000000001,0.009999999999877218
73,2022-12-07 18:15:00,760.76,0.01,33.82,663.87,96.88999999999999,760.77,673.43,87.34000000000003
74,2022-12-07 18:30:00,818.81,-7.0,35.45,760.76,58.049999999999955,811.81,760.77,51.039999999999964
75,2022-12-07 18:45:00,991.45,-179.64,77.31,818.81,172.6400000000001,811.8100000000001,811.81,1.1368683772161603e-13
76,2022-12-07 19:00:00,1074.79,-262.98,138.58,991.45,83.33999999999992,811.81,811.8100000000001,-1.1368683772161603e-13
77,2022-12-07 19:15:00,1060.55,-248.74,196.54,1074.79,-14.240000000000009,811.81,811.81,0.0
78,2022-12-07 19:30:00,1006.21,-194.4,241.83,1060.55,-54.33999999999992,811.8100000000001,811.81,1.1368683772161603e-13
79,2022-12-07 19:45:00,1087.92,-276.11,306.16,1006.21,81.71000000000004,811.8100000000001,811.8100000000001,0.0
80,2022-12-07 20:00:00,1165.61,-353.8,388.6,1087.92,77.68999999999983,811.81,811.8100000000001,-1.1368683772161603e-13
81,2022-12-07 20:15:00,1088.54,-276.73,453.08,1165.61,-77.06999999999994,811.81,811.81,0.0
82,2022-12-07 20:30:00,991.85,-180.04,495.03,1088.54,-96.68999999999994,811.8100000000001,811.81,1.1368683772161603e-13
83,2022-12-07 20:45:00,938.56,-126.75,524.56,991.85,-53.29000000000008,811.81,811.8100000000001,-1.1368683772161603e-13
84,2022-12-07 21:00:00,944.16,-132.35,555.4,938.56,5.600000000000023,811.81,811.81,0.0
85,2022-12-07 21:15:00,916.78,-104.97,579.86,944.16,-27.379999999999995,811.81,811.81,0.0
86,2022-12-07 21:30:00,860.01,-48.19,591.09,916.78,-56.76999999999998,811.8199999999999,811.81,0.009999999999990905
87,2022-12-07 21:45:00,840.7,-28.88,597.82,860.01,-19.309999999999945,811.82,811.8199999999999,1.1368683772161603e-13
88,2022-12-07 22:00:00,890.98,-79.16,616.26,840.7,50.27999999999997,811.82,811.82,0.0
89,2022-12-07 22:15:00,909.74,-97.93,639.08,890.98,18.75999999999999,811.81,811.82,-0.010000000000104592
