,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-01-01 00:00:00,1803.48,0.0,112.72,1803.48,0.0,1803.48,1803.48,0.0
1,2022-01-01 00:15:00,1962.39,-108.91,138.1,1803.48,158.91000000000008,1853.48,1803.48,50.0
2,2022-01-01 00:30:00,1801.63,51.85,124.19,1962.39,-160.76,1853.48,1853.48,0.0
3,2022-01-01 00:45:00,1824.41,29.07,116.39,1801.63,22.779999999999973,1853.48,1853.48,0.0
4,2022-01-01 01:00:00,1661.57,191.91,64.91,1824.41,-162.84000000000015,1853.48,1853.48,0.0
5,2022-01-01 01:15:00,1537.71,199.96,11.27,1661.57,-123.8599999999999,1737.67,1853.48,-115.80999999999995
6,2022-01-01 01:30:00,1369.23,-0.01,11.27,1537.71,-168.48000000000002,1369.22,1737.67,-368.45000000000005
7,2022-01-01 01:45:00,1279.94,-0.01,11.27,1369.23,-89.28999999999996,1279.93,1369.22,-89.28999999999996
8,2022-01-01 02:00:00,1295.7,-0.01,11.27,1279.94,15.759999999999991,1295.69,1279.93,15.759999999999991
9,2022-01-01 02:15:00,1362.66,-16.97,15.22,1295.7,66.96000000000004,1345.69,1295.69,50.0
10,2022-01-01 02:30:00,1487.22,-91.53,36.55,1362.66,124.55999999999995,1395.69,1345.69,50.0
11,2022-01-01 02:45:00,1557.98,-112.29,62.71,1487.22,70.75999999999999,1445.69,1395.69,50.0
12,2022-01-01 03:00:00,1312.72,132.97,27.04,1557.98,-245.26,1445.69,1445.69,0.0
13,2022-01-01 03:15:00,1447.08,0.0,27.04,1312.72,134.3599999999999,1447.08,1445.69,1.3899999999998727
14,2022-01-01 03:30:00,1512.77,-15.69,30.7,1447.08,65.69000000000005,1497.08,1447.08,50.0
15,2022-01-01 03:45:00,1464.49,32.59,21.96,1512.77,-48.27999999999997,1497.08,1497.08,0.0
16,2022-01-01 04:00:00,1431.2,15.88,17.7,1464.49,-33.289999999999964,1447.0800000000002,1497.08,-49.99999999999977
17,2022-01-01 04:15:00,1372.76,23.96,11.27,1431.2,-58.440000000000055,1396.72,1447.0800000000002,-50.36000000000013
18,2022-01-01 04:30:00,1380.47,-0.01,11.27,1372.76,7.710000000000036,1380.46,1396.72,-16.25999999999999
19,2022-01-01 04:45:00,1308.22,-0.01,11.27,1380.47,-72.25,1308.21,1380.46,-72.25
20,2022-01-01 05:00:00,1257.84,-0.01,11.27,1308.22,-50.38000000000011,1257.83,1308.21,-50.38000000000011
21,2022-01-01 05:15:00,1227.63,-0.01,11.27,1257.84,-30.20999999999981,1227.6200000000001,1257.83,-30.20999999999981
22,2022-01-01 05:30:00,1209.37,-0.01,11.27,1227.63,-18.26000000000022,1209.36,1227.6200000000001,-18.26000000000022
23,2022-01-01 05:45:00,1382.18,-122.82,39.89,1209.37,172.81000000000017,1259.3600000000001,1209.36,50.00000000000023
24,2022-01-01 06:00:00,1580.7,-225.44,92.42,1382.18,198.51999999999998,1355.26,1259.3600000000001,95.89999999999986
25,2022-01-01 06:15:00,1553.36,-148.1,126.93,1580.7,-27.340000000000146,1405.26,1355.26,50.0
26,2022-01-01 06:30:00,1481.21,-25.95,132.98,1553.36,-72.14999999999986,1455.26,1405.26,50.0
27,2022-01-01 06:45:00,1450.71,4.55,131.76,1481.21,-30.5,1455.26,1455.26,0.0
28,2022-01-01 07:00:00,1390.74,64.52,114.45,1450.71,-59.97000000000003,1455.26,1455.26,0.0
29,2022-01-01 07:15:00,1463.81,0.0,114.45,1390.74,73.06999999999994,1463.81,1455.26,8.549999999999955
30,2022-01-01 07:30:00,1486.0,0.0,114.45,1463.81,22.190000000000055,1486.0,1463.81,22.190000000000055
31,2022-01-01 07:45:00,1506.51,0.0,114.45,1486.0,20.50999999999999,1506.51,1486.0,20.50999999999999
32,2022-01-01 08:00:00,1423.47,83.04,92.18,1506.51,-83.03999999999996,1506.51,1506.51,0.0
33,2022-01-01 08:15:00,1429.36,77.15,71.49,1423.47,5.889999999999873,1506.51,1506.51,0.0
34,2022-01-01 08:30:00,1447.02,59.49,55.53,1429.36,17.660000000000082,1506.51,1506.51,0.0
35,2022-01-01 08:45:00,1524.53,0.0,55.53,1447.02,77.50999999999999,1524.53,1506.51,18.019999999999982
36,2022-01-01 09:00:00,1670.07,-95.54,77.79,1524.53,145.53999999999996,1574.53,1524.53,50.0
37,2022-01-01 09:15:00,1761.26,-136.73,109.65,1670.07,91.19000000000005,1624.53,1574.53,50.0
38,2022-01-01 09:30:00,1743.06,-68.53,125.62,1761.26,-18.200000000000045,1674.53,1624.53,50.0
39,2022-01-01 09:45:00,1864.51,-139.98,158.24,1743.06,121.45000000000005,1724.53,1674.53,50.0
40,2022-01-01 10:00:00,1956.11,-181.58,200.55,1864.51,91.59999999999991,1774.53,1724.53,50.0
41,2022-01-01 10:15:00,2000.96,-58.45,214.17,1956.11,44.850000000000136,1942.51,1774.53,167.98000000000002
42,2022-01-01 10:30:00,2046.81,0.01,214.17,2000.96,45.84999999999991,2046.82,1942.51,104.30999999999995
43,2022-01-01 10:45:00,2090.52,0.01,214.17,2046.81,43.710000000000036,2090.53,2046.82,43.710000000000264
44,2022-01-01 11:00:00,2141.58,0.01,214.17,2090.52,51.059999999999945,2141.59,2090.53,51.059999999999945
45,2022-01-01 11:15:00,2160.66,0.01,214.17,2141.58,19.079999999999927,2160.67,2141.59,19.079999999999927
46,2022-01-01 11:30:00,2162.01,0.01,214.17,2160.66,1.3500000000003638,2162.0200000000004,2160.67,1.3500000000003638
47,2022-01-01 11:45:00,2162.38,0.01,214.17,2162.01,0.36999999999989086,2162.3900000000003,2162.0200000000004,0.36999999999989086
48,2022-01-01 12:00:00,2161.85,0.54,214.03,2162.38,-0.5300000000002001,2162.39,2162.3900000000003,-4.547473508864641e-13
49,2022-01-01 12:15:00,2164.84,0.0,214.03,2161.85,2.9900000000002365,2164.84,2162.39,2.450000000000273
50,2022-01-01 12:30:00,2162.89,1.95,213.51,2164.84,-1.9500000000002728,2164.8399999999997,2164.84,-4.547473508864641e-13
51,2022-01-01 12:45:00,2155.55,9.29,211.02,2162.89,-7.339999999999691,2164.84,2164.8399999999997,4.547473508864641e-13
52,2022-01-01 13:00:00,2161.52,3.32,210.13,2155.55,5.9699999999998,2164.84,2164.84,0.0
53,2022-01-01 13:15:00,2164.77,0.07,210.11,2161.52,3.25,2164.84,2164.84,0.0
54,2022-01-01 13:30:00,2167.06,0.0,210.11,2164.77,2.2899999999999636,2167.06,2164.84,2.2199999999998
55,2022-01-01 13:45:00,2135.96,31.1,201.77,2167.06,-31.09999999999991,2167.06,2167.06,0.0
56,2022-01-01 14:00:00,2109.63,57.43,186.36,2135.96,-26.329999999999927,2167.06,2167.06,0.0
57,2022-01-01 14:15:00,2118.9,48.16,173.44,2109.63,9.269999999999982,2167.06,2167.06,0.0
58,2022-01-01 14:30:00,2131.51,35.55,163.9,2118.9,12.610000000000127,2167.0600000000004,2167.06,4.547473508864641e-13
59,2022-01-01 14:45:00,2128.98,38.08,153.69,2131.51,-2.5300000000002,2167.06,2167.0600000000004,-4.547473508864641e-13
60,2022-01-01 15:00:00,2132.28,34.78,144.36,2128.98,3.300000000000182,2167.0600000000004,2167.06,4.547473508864641e-13
61,2022-01-01 15:15:00,2124.0,43.06,132.81,2132.28,-8.2800000000002,2167.06,2167.0600000000004,-4.547473508864641e-13
62,2022-01-01 15:30:00,2121.99,45.07,120.72,2124.0,-2.0100000000002183,2167.06,2167.06,0.0
63,2022-01-01 15:45:00,2095.38,71.68,101.49,2121.99,-26.609999999999673,2167.06,2167.06,0.0
64,2022-01-01 16:00:00,2096.03,71.03,82.44,2095.38,0.650000000000091,2167.0600000000004,2167.06,4.547473508864641e-13
65,2022-01-01 16:15:00,2086.57,80.49,60.85,2096.03,-9.460000000000036,2167.06,2167.0600000000004,-4.547473508864641e-13
66,2022-01-01 16:30:00,2069.66,97.4,34.72,2086.57,-16.91000000000031,2167.06,2167.06,0.0
67,2022-01-01 16:45:00,2096.34,70.72,15.75,2069.66,26.68000000000029,2167.06,2167.06,0.0
68,2022-01-01 17:00:00,2119.51,0.0,15.75,2096.34,23.170000000000073,2119.51,2167.06,-47.54999999999973
69,2022-01-01 17:15:00,2124.42,0.0,15.75,2119.51,4.9099999999998545,2124.42,2119.51,4.9099999999998545
70,2022-01-01 17:30:00,2127.62,0.0,15.75,2124.42,3.199999999999818,2127.62,2124.42,3.199999999999818
71,2022-01-01 17:45:00,2144.33,0.0,15.75,2127.62,16.710000000000036,2144.33,2127.62,16.710000000000036
72,2022-01-01 18:00:00,2077.88,16.45,11.34,2144.33,-66.44999999999982,2094.33,2144.33,-50.0
73,2022-01-01 18:15:00,2079.86,0.0,11.34,2077.88,1.9800000000000182,2079.86,2094.33,-14.4699999999998
74,2022-01-01 18:30:00,2093.31,0.25,11.27,2079.86,13.449999999999818,2093.56,2079.86,13.699999999999818
75,2022-01-01 18:45:00,2071.41,-0.01,11.27,2093.31,-21.90000000000009,2071.3999999999996,2093.56,-22.16000000000031
76,2022-01-01 19:00:00,2069.0,-0.01,11.27,2071.41,-2.4099999999998545,2068.99,2071.3999999999996,-2.4099999999998545
77,2022-01-01 19:15:00,2058.78,-0.01,11.27,2069.0,-10.2199999999998,2058.77,2068.99,-10.2199999999998
78,2022-01-01 19:30:00,2124.39,-15.62,14.91,2058.78,65.60999999999967,2108.77,2058.77,50.0
79,2022-01-01 19:45:00,2102.97,5.8,13.35,2124.39,-21.420000000000073,2108.77,2108.77,0.0
80,2022-01-01 20:00:00,2057.03,1.74,12.88,2102.97,-45.9399999999996,2058.77,2108.77,-50.0
81,2022-01-01 20:15:00,2030.76,0.0,12.88,2057.03,-26.27000000000021,2030.76,2058.77,-28.00999999999999
82,2022-01-01 20:30:00,1988.15,0.0,12.88,2030.76,-42.6099999999999,1988.15,2030.76,-42.6099999999999
83,2022-01-01 20:45:00,1918.48,5.99,11.27,1988.15,-69.67000000000007,1924.47,1988.15,-63.680000000000064
84,2022-01-01 21:00:00,1948.67,-0.01,11.27,1918.48,30.190000000000055,1948.66,1924.47,24.190000000000055
85,2022-01-01 21:15:00,1896.79,-0.01,11.27,1948.67,-51.88000000000011,1896.78,1948.66,-51.88000000000011
86,2022-01-01 21:30:00,1947.55,-0.77,11.45,1896.79,50.75999999999999,1946.78,1896.78,50.0
87,2022-01-01 21:45:00,1882.05,0.66,11.27,1947.55,-65.5,1882.71,1946.78,-64.06999999999994
88,2022-01-01 22:00:00,1900.22,-0.01,11.27,1882.05,18.170000000000073,1900.21,1882.71,17.5
89,2022-01-01 22:15:00,1879.64,-0.01,11.27,1900.22,-20.579999999999927,1879.63,1900.21,-20.579999999999927
90,2022-01-01 22:30:00,1845.56,-0.01,11.27,1879.64,-34.080000000000155,1845.55,1879.63,-34.080000000000155
91,2022-01-01 22:45:00,1911.61,-16.06,15.01,1845.56,66.04999999999995,1895.55,1845.55,50.0
92,2022-01-01 23:00:00,1951.3,-5.75,16.35,1911.61,39.690000000000055,1945.55,1895.55,50.0
93,2022-01-01 23:15:00,2104.1,-108.55,41.64,1951.3,152.79999999999995,1995.55,1945.55,50.0
94,2022-01-01 23:30:00,2005.75,0.0,41.64,2104.1,-98.34999999999991,2005.75,1995.55,10.200000000000045
95,2022-01-01 23:45:00,2088.32,-32.57,49.23,2005.75,82.57000000000016,2055.75,2005.75,50.0
96,2022-01-02 00:00:00,2115.12,-9.37,51.41,2088.32,26.799999999999727,2105.75,2055.75,50.0
97,2022-01-02 00:15:00,2111.76,0.0,51.41,2115.12,-3.3599999999996726,2111.76,2105.75,6.010000000000218
98,2022-01-02 00:30:00,2122.19,0.0,51.41,2111.76,10.429999999999836,2122.19,2111.76,10.429999999999836
99,2022-01-02 00:45:00,2132.62,0.0,51.41,2122.19,10.429999999999836,2132.62,2122.19,10.429999999999836
100,2022-01-02 01:00:00,2177.05,0.0,51.41,2132.62,44.43000000000029,2177.05,2132.62,44.43000000000029
101,2022-01-02 01:15:00,2164.21,12.84,47.97,2177.05,-12.840000000000146,2177.05,2177.05,0.0
102,2022-01-02 01:30:00,2126.77,50.28,34.48,2164.21,-37.440000000000055,2177.05,2177.05,0.0
103,2022-01-02 01:45:00,2130.31,46.74,21.94,2126.77,3.5399999999999636,2177.0499999999997,2177.05,-4.547473508864641e-13
104,2022-01-02 02:00:00,2150.75,26.3,14.89,2130.31,20.440000000000055,2177.05,2177.0499999999997,4.547473508864641e-13
105,2022-01-02 02:15:00,2165.82,11.23,11.88,2150.75,15.070000000000164,2177.05,2177.05,0.0
106,2022-01-02 02:30:00,2173.13,0.0,11.88,2165.82,7.309999999999945,2173.13,2177.05,-3.9200000000000728
107,2022-01-02 02:45:00,2166.92,0.0,11.88,2173.13,-6.210000000000036,2166.92,2173.13,-6.210000000000036
108,2022-01-02 03:00:00,2135.35,0.0,11.88,2166.92,-31.570000000000164,2135.35,2166.92,-31.570000000000164
109,2022-01-02 03:15:00,2103.06,0.0,11.88,2135.35,-32.289999999999964,2103.06,2135.35,-32.289999999999964
110,2022-01-02 03:30:00,2104.56,0.0,11.88,2103.06,1.5,2104.56,2103.06,1.5
111,2022-01-02 03:45:00,2130.88,0.0,11.88,2104.56,26.320000000000164,2130.88,2104.56,26.320000000000164
112,2022-01-02 04:00:00,2158.12,0.0,11.88,2130.88,27.23999999999978,2158.12,2130.88,27.23999999999978
113,2022-01-02 04:15:00,2151.45,0.0,11.88,2158.12,-6.670000000000073,2151.45,2158.12,-6.670000000000073
114,2022-01-02 04:30:00,2145.07,0.0,11.88,2151.45,-6.379999999999654,2145.07,2151.45,-6.379999999999654
115,2022-01-02 04:45:00,2132.75,0.0,11.88,2145.07,-12.320000000000164,2132.75,2145.07,-12.320000000000164
116,2022-01-02 05:00:00,2160.63,0.0,11.88,2132.75,27.88000000000011,2160.63,2132.75,27.88000000000011
117,2022-01-02 05:15:00,2177.69,0.0,11.88,2160.63,17.059999999999945,2177.69,2160.63,17.059999999999945
118,2022-01-02 05:30:00,2176.67,1.02,11.61,2177.69,-1.0199999999999818,2177.69,2177.69,0.0
119,2022-01-02 05:45:00,2173.28,0.0,11.61,2176.67,-3.3899999999998727,2173.28,2177.69,-4.4099999999998545
120,2022-01-02 06:00:00,2160.83,0.0,11.61,2173.28,-12.450000000000273,2160.83,2173.28,-12.450000000000273
121,2022-01-02 06:15:00,2141.81,0.0,11.61,2160.83,-19.019999999999982,2141.81,2160.83,-19.019999999999982
122,2022-01-02 06:30:00,2141.52,0.29,11.53,2141.81,-0.2899999999999636,2141.81,2141.81,0.0
123,2022-01-02 06:45:00,2149.47,0.96,11.27,2141.52,7.949999999999818,2150.43,2141.81,8.61999999999989
124,2022-01-02 07:00:00,2149.1,-0.01,11.27,2149.47,-0.36999999999989086,2149.0899999999997,2150.43,-1.3400000000001455
125,2022-01-02 07:15:00,2124.88,-0.01,11.27,2149.1,-24.2199999999998,2124.87,2149.0899999999997,-24.2199999999998
126,2022-01-02 07:30:00,2152.83,-0.01,11.27,2124.88,27.949999999999818,2152.8199999999997,2124.87,27.949999999999818
127,2022-01-02 07:45:00,2176.83,-0.01,11.27,2152.83,24.0,2176.8199999999997,2152.8199999999997,24.0
128,2022-01-02 08:00:00,2168.54,-0.01,11.27,2176.83,-8.289999999999964,2168.5299999999997,2176.8199999999997,-8.289999999999964
129,2022-01-02 08:15:00,2158.12,-0.01,11.27,2168.54,-10.420000000000073,2158.1099999999997,2168.5299999999997,-10.420000000000073
130,2022-01-02 08:30:00,2163.54,-0.01,11.27,2158.12,5.420000000000073,2163.5299999999997,2158.1099999999997,5.420000000000073
131,2022-01-02 08:45:00,2169.77,-0.01,11.27,2163.54,6.230000000000018,2169.7599999999998,2163.5299999999997,6.230000000000018
132,2022-01-02 09:00:00,2173.37,-0.01,11.27,2169.77,3.599999999999909,2173.3599999999997,2169.7599999999998,3.599999999999909
133,2022-01-02 09:15:00,2162.86,-0.01,11.27,2173.37,-10.509999999999764,2162.85,2173.3599999999997,-10.509999999999764
134,2022-01-02 09:30:00,2170.02,-0.01,11.27,2162.86,7.1599999999998545,2170.0099999999998,2162.85,7.1599999999998545
135,2022-01-02 09:45:00,2171.38,-0.01,11.27,2170.02,1.3600000000001273,2171.37,2170.0099999999998,1.3600000000001273
136,2022-01-02 10:00:00,2175.12,-0.01,11.27,2171.38,3.7399999999997817,2175.1099999999997,2171.37,3.7399999999997817
137,2022-01-02 10:15:00,2178.99,-0.01,11.27,2175.12,3.869999999999891,2178.9799999999996,2175.1099999999997,3.869999999999891
138,2022-01-02 10:30:00,2180.09,-0.01,11.27,2178.99,1.1000000000003638,2180.08,2178.9799999999996,1.1000000000003638
139,2022-01-02 10:45:00,2179.17,-0.01,11.27,2180.09,-0.9200000000000728,2179.16,2180.08,-0.9200000000000728
140,2022-01-02 11:00:00,2176.29,-0.01,11.27,2179.17,-2.880000000000109,2176.2799999999997,2179.16,-2.880000000000109
141,2022-01-02 11:15:00,2158.64,-0.01,11.27,2176.29,-17.65000000000009,2158.6299999999997,2176.2799999999997,-17.65000000000009
142,2022-01-02 11:30:00,2153.51,-0.01,11.27,2158.64,-5.129999999999654,2153.5,2158.6299999999997,-5.129999999999654
143,2022-01-02 11:45:00,2143.7,-0.01,11.27,2153.51,-9.8100000000004,2143.6899999999996,2153.5,-9.8100000000004
144,2022-01-02 12:00:00,2109.32,-0.01,11.27,2143.7,-34.379999999999654,2109.31,2143.6899999999996,-34.379999999999654
145,2022-01-02 12:15:00,2105.98,-0.01,11.27,2109.32,-3.3400000000001455,2105.97,2109.31,-3.3400000000001455
146,2022-01-02 12:30:00,2117.33,-0.01,11.27,2105.98,11.349999999999909,2117.3199999999997,2105.97,11.349999999999909
147,2022-01-02 12:45:00,1949.73,-0.01,11.27,2117.33,-167.5999999999999,1949.72,2117.3199999999997,-167.59999999999968
148,2022-01-02 13:00:00,1958.74,-0.01,11.27,1949.73,9.009999999999991,1958.73,1949.72,9.009999999999991
149,2022-01-02 13:15:00,2057.52,-48.79,22.64,1958.74,98.77999999999997,2008.73,1958.73,50.0
150,2022-01-02 13:30:00,2112.77,-54.04,35.23,2057.52,55.25,2058.73,2008.73,50.0
151,2022-01-02 13:45:00,2118.32,-9.59,37.46,2112.77,5.550000000000182,2108.73,2058.73,50.0
152,2022-01-02 14:00:00,2085.43,23.3,31.21,2118.32,-32.89000000000033,2108.73,2108.73,0.0
153,2022-01-02 14:15:00,2098.57,10.16,28.48,2085.43,13.140000000000327,2108.73,2108.73,0.0
154,2022-01-02 14:30:00,2129.78,0.0,28.48,2098.57,31.210000000000036,2129.78,2108.73,21.050000000000182
155,2022-01-02 14:45:00,2080.33,49.45,15.22,2129.78,-49.45000000000027,2129.7799999999997,2129.78,-4.547473508864641e-13
156,2022-01-02 15:00:00,2049.27,14.72,11.27,2080.33,-31.059999999999945,2063.99,2129.7799999999997,-65.78999999999996
157,2022-01-02 15:15:00,2105.91,-0.01,11.27,2049.27,56.63999999999987,2105.8999999999996,2063.99,41.909999999999854
158,2022-01-02 15:30:00,2161.17,-5.27,12.5,2105.91,55.26000000000022,2155.9,2105.8999999999996,50.000000000000455
159,2022-01-02 15:45:00,2180.23,0.0,12.5,2161.17,19.059999999999945,2180.23,2155.9,24.329999999999927
160,2022-01-02 16:00:00,2164.19,0.0,12.5,2180.23,-16.039999999999964,2164.19,2180.23,-16.039999999999964
161,2022-01-02 16:15:00,2166.24,0.0,12.5,2164.19,2.049999999999727,2166.24,2164.19,2.049999999999727
162,2022-01-02 16:30:00,2162.9,3.34,11.6,2166.24,-3.3399999999996908,2166.2400000000002,2166.24,4.547473508864641e-13
163,2022-01-02 16:45:00,2137.93,0.0,11.6,2162.9,-24.970000000000255,2137.93,2166.2400000000002,-28.3100000000004
164,2022-01-02 17:00:00,2067.61,1.22,11.27,2137.93,-70.31999999999971,2068.83,2137.93,-69.09999999999991
165,2022-01-02 17:15:00,2103.2,-0.01,11.27,2067.61,35.58999999999969,2103.1899999999996,2068.83,34.35999999999967
166,2022-01-02 17:30:00,2165.2,-12.01,14.07,2103.2,62.0,2153.1899999999996,2103.1899999999996,50.0
167,2022-01-02 17:45:00,2155.64,0.0,14.07,2165.2,-9.559999999999945,2155.64,2153.1899999999996,2.450000000000273
168,2022-01-02 18:00:00,2165.91,0.0,14.07,2155.64,10.269999999999982,2165.91,2155.64,10.269999999999982
169,2022-01-02 18:15:00,2161.86,4.05,12.98,2165.91,-4.049999999999727,2165.9100000000003,2165.91,4.547473508864641e-13
