,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-06-19 00:00:00,2147.59,0.0,338.16,2147.59,0.0,2147.59,2147.59,0.0
1,2022-06-19 00:15:00,2154.05,0.0,338.16,2147.59,6.460000000000036,2154.05,2147.59,6.460000000000036
2,2022-06-19 00:30:00,2137.01,-31.08,345.4,2154.05,-17.039999999999964,2105.9300000000003,2154.05,-48.11999999999989
3,2022-06-19 00:45:00,2028.94,26.99,338.16,2137.01,-108.07000000000016,2055.93,2105.9300000000003,-50.000000000000455
4,2022-06-19 01:00:00,2057.9,8.91,335.77,2028.94,28.960000000000036,2066.81,2055.93,10.88000000000011
5,2022-06-19 01:15:00,2126.53,-9.72,338.03,2057.9,68.63000000000011,2116.8100000000004,2066.81,50.000000000000455
6,2022-06-19 01:30:00,2167.35,-0.54,338.16,2126.53,40.81999999999971,2166.81,2116.8100000000004,49.999999999999545
7,2022-06-19 01:45:00,2157.38,4.37,336.99,2167.35,-9.9699999999998,2161.75,2166.81,-5.059999999999945
8,2022-06-19 02:00:00,2151.48,-39.73,346.25,2157.38,-5.900000000000091,2111.75,2161.75,-50.0
9,2022-06-19 02:15:00,2146.9,-85.15,366.09,2151.48,-4.579999999999927,2061.75,2111.75,-50.0
10,2022-06-19 02:30:00,2130.32,-118.57,393.72,2146.9,-16.579999999999927,2011.7500000000002,2061.75,-49.99999999999977
11,2022-06-19 02:45:00,1852.61,109.14,364.45,2130.32,-277.71000000000026,1961.75,2011.7500000000002,-50.00000000000023
12,2022-06-19 03:00:00,1627.87,283.88,288.3,1852.61,-224.74,1911.75,1961.75,-50.0
13,2022-06-19 03:15:00,1952.79,-91.04,309.51,1627.87,324.9200000000001,1861.75,1911.75,-50.0
14,2022-06-19 03:30:00,2081.67,-269.92,372.4,1952.79,128.8800000000001,1811.75,1861.75,-50.0
15,2022-06-19 03:45:00,1879.98,-118.23,399.95,2081.67,-201.69000000000005,1761.75,1811.75,-50.0
16,2022-06-19 04:00:00,1480.03,231.72,337.79,1879.98,-399.95000000000005,1711.75,1761.75,-50.0
17,2022-06-19 04:15:00,1369.59,292.16,259.42,1480.03,-110.44000000000005,1661.75,1711.75,-50.0
18,2022-06-19 04:30:00,1903.38,-234.12,313.97,1369.59,533.7900000000002,1669.2600000000002,1661.75,7.510000000000218
19,2022-06-19 04:45:00,1823.07,-103.81,338.16,1903.38,-80.31000000000017,1719.26,1669.2600000000002,49.99999999999977
20,2022-06-19 05:00:00,1695.37,-26.11,344.24,1823.07,-127.70000000000005,1669.26,1719.26,-50.0
21,2022-06-19 05:15:00,1478.85,140.41,306.58,1695.37,-216.51999999999998,1619.26,1669.26,-50.0
22,2022-06-19 05:30:00,1391.47,177.79,258.89,1478.85,-87.37999999999988,1569.26,1619.26,-50.0
23,2022-06-19 05:45:00,1667.01,-147.75,293.32,1391.47,275.53999999999996,1519.26,1569.26,-50.0
24,2022-06-19 06:00:00,1661.73,-192.47,338.17,1667.01,-5.279999999999973,1469.26,1519.26,-50.0
25,2022-06-19 06:15:00,1794.86,-375.6,425.68,1661.73,133.12999999999988,1419.2599999999998,1469.26,-50.00000000000023
26,2022-06-19 06:30:00,1836.06,-466.8,534.44,1794.86,41.200000000000045,1369.26,1419.2599999999998,-49.99999999999977
27,2022-06-19 06:45:00,1685.99,-366.73,619.89,1836.06,-150.06999999999994,1319.26,1369.26,-50.0
28,2022-06-19 07:00:00,1279.9,-10.64,622.37,1685.99,-406.0899999999999,1269.26,1319.26,-50.0
29,2022-06-19 07:15:00,707.32,109.8,592.92,1279.9,-572.58,817.12,1269.26,-452.14
30,2022-06-19 07:30:00,453.94,313.18,508.91,707.32,-253.38000000000005,767.12,817.12,-50.0
31,2022-06-19 07:45:00,283.91,433.21,392.71,453.94,-170.02999999999997,717.12,767.12,-50.0
32,2022-06-19 08:00:00,242.7,424.42,278.86,283.91,-41.210000000000036,667.12,717.12,-50.0
33,2022-06-19 08:15:00,352.74,264.38,207.94,242.7,110.04000000000002,617.12,667.12,-50.0
34,2022-06-19 08:30:00,645.04,-77.92,226.1,352.74,292.29999999999995,567.12,617.12,-50.0
35,2022-06-19 08:45:00,850.86,-233.74,280.56,645.04,205.82000000000005,617.12,567.12,50.0
36,2022-06-19 09:00:00,878.99,-211.87,329.93,850.86,28.129999999999995,667.12,617.12,50.0
37,2022-06-19 09:15:00,762.19,-45.07,340.43,878.99,-116.79999999999995,717.12,667.12,50.0
38,2022-06-19 09:30:00,758.67,8.45,338.16,762.19,-3.5200000000000955,767.12,717.12,50.0
39,2022-06-19 09:45:00,764.62,0.0,338.16,758.67,5.9500000000000455,764.62,767.12,-2.5
40,2022-06-19 10:00:00,770.86,-13.01,341.19,764.62,6.240000000000009,757.85,764.62,-6.769999999999982
41,2022-06-19 10:15:00,696.55,11.3,338.16,770.86,-74.31000000000006,707.8499999999999,757.85,-50.000000000000114
42,2022-06-19 10:30:00,588.03,169.82,292.61,696.55,-108.51999999999998,757.8499999999999,707.8499999999999,50.0
43,2022-06-19 10:45:00,692.56,115.29,261.68,588.03,104.52999999999997,807.8499999999999,757.8499999999999,50.0
44,2022-06-19 11:00:00,944.38,-86.53,281.84,692.56,251.82000000000005,857.85,807.8499999999999,50.000000000000114
45,2022-06-19 11:15:00,896.19,11.66,278.71,944.38,-48.18999999999994,907.85,857.85,50.0
46,2022-06-19 11:30:00,927.15,-4.9,279.85,896.19,30.959999999999923,922.25,907.85,14.399999999999977
47,2022-06-19 11:45:00,1128.17,-255.92,339.48,927.15,201.0200000000001,872.2500000000001,922.25,-49.999999999999886
48,2022-06-19 12:00:00,847.39,-25.14,345.34,1128.17,-280.7800000000001,822.25,872.2500000000001,-50.000000000000114
49,2022-06-19 12:15:00,745.49,26.76,338.16,847.39,-101.89999999999998,772.25,822.25,-50.0
50,2022-06-19 12:30:00,932.22,-209.97,387.08,745.49,186.73000000000002,722.25,772.25,-50.0
51,2022-06-19 12:45:00,730.38,-58.13,400.62,932.22,-201.84000000000003,672.25,722.25,-50.0
52,2022-06-19 13:00:00,501.61,120.64,368.26,730.38,-228.76999999999998,622.25,672.25,-50.0
53,2022-06-19 13:15:00,447.32,81.04,346.52,501.61,-54.29000000000002,528.36,622.25,-93.88999999999999
54,2022-06-19 13:30:00,447.19,31.17,338.16,447.32,-0.12999999999999545,478.36,528.36,-50.0
55,2022-06-19 13:45:00,412.1,16.26,333.8,447.19,-35.089999999999975,428.36,478.36,-50.0
56,2022-06-19 14:00:00,436.88,-58.52,347.44,412.1,24.779999999999973,378.36,428.36,-50.0
57,2022-06-19 14:15:00,412.85,-84.49,367.13,436.88,-24.029999999999973,328.36,378.36,-50.0
58,2022-06-19 14:30:00,240.99,37.37,357.11,412.85,-171.86,278.36,328.36,-50.0
59,2022-06-19 14:45:00,139.11,106.51,328.54,240.99,-101.88,245.62,278.36,-32.74000000000001
60,2022-06-19 15:00:00,168.09,127.53,294.33,139.11,28.97999999999999,295.62,245.62,50.0
61,2022-06-19 15:15:00,178.37,167.25,249.47,168.09,10.280000000000001,345.62,295.62,50.0
62,2022-06-19 15:30:00,271.27,124.35,216.11,178.37,92.89999999999998,395.62,345.62,50.0
63,2022-06-19 15:45:00,727.46,-281.84,281.78,271.27,456.19000000000005,445.62000000000006,395.62,50.00000000000006
64,2022-06-19 16:00:00,854.13,-145.48,315.68,727.46,126.66999999999996,708.65,445.62000000000006,263.0299999999999
65,2022-06-19 16:15:00,1434.97,-676.32,473.26,854.13,580.84,758.65,708.65,50.0
66,2022-06-19 16:30:00,659.4,49.25,460.05,1434.97,-775.57,708.65,758.65,-50.0
67,2022-06-19 16:45:00,559.17,82.55,437.91,659.4,-100.23000000000002,641.7199999999999,708.65,-66.93000000000006
68,2022-06-19 17:00:00,533.12,58.59,422.19,559.17,-26.049999999999955,591.71,641.7199999999999,-50.00999999999988
69,2022-06-19 17:15:00,375.84,165.87,377.7,533.12,-157.28000000000003,541.71,591.71,-50.0
70,2022-06-19 17:30:00,344.31,147.4,338.16,375.84,-31.529999999999973,491.71000000000004,541.71,-50.0
71,2022-06-19 17:45:00,343.17,98.54,311.73,344.31,-1.1399999999999864,441.71000000000004,491.71000000000004,-50.0
72,2022-06-19 18:00:00,389.95,1.76,311.26,343.17,46.77999999999997,391.71,441.71000000000004,-50.00000000000006
73,2022-06-19 18:15:00,395.04,-53.33,323.69,389.95,5.090000000000032,341.71000000000004,391.71,-49.99999999999994
74,2022-06-19 18:30:00,354.66,-62.93,338.35,395.04,-40.379999999999995,291.73,341.71000000000004,-49.98000000000002
75,2022-06-19 18:45:00,269.14,-27.41,344.74,354.66,-85.52000000000004,241.73,291.73,-50.00000000000003
76,2022-06-19 19:00:00,247.57,24.53,338.16,269.14,-21.569999999999993,272.1,241.73,30.370000000000033
77,2022-06-19 19:15:00,275.59,46.51,325.68,247.57,28.019999999999982,322.09999999999997,272.1,49.99999999999994
78,2022-06-19 19:30:00,362.23,9.87,323.03,275.59,86.64000000000004,372.1,322.09999999999997,50.00000000000006
79,2022-06-19 19:45:00,378.79,43.31,311.41,362.23,16.560000000000002,422.1,372.1,50.0
80,2022-06-19 20:00:00,487.41,-15.31,314.98,378.79,108.62,472.1,422.1,50.0
81,2022-06-19 20:15:00,621.55,-99.45,338.15,487.41,134.13999999999993,522.0999999999999,472.1,49.999999999999886
82,2022-06-19 20:30:00,688.4,-116.3,365.25,621.55,66.85000000000002,572.1,522.0999999999999,50.000000000000114
83,2022-06-19 20:45:00,574.8,47.3,352.56,688.4,-113.60000000000002,622.0999999999999,572.1,49.999999999999886
84,2022-06-19 21:00:00,581.2,53.68,338.16,574.8,6.400000000000091,634.88,622.0999999999999,12.780000000000086
85,2022-06-19 21:15:00,618.7,0.0,338.16,581.2,37.5,618.7,634.88,-16.17999999999995
86,2022-06-19 21:30:00,639.68,-38.71,347.18,618.7,20.979999999999905,600.9699999999999,618.7,-17.730000000000132
87,2022-06-19 21:45:00,609.65,28.76,339.47,639.68,-30.029999999999973,638.41,600.9699999999999,37.440000000000055
88,2022-06-19 22:00:00,683.54,4.87,338.16,609.65,73.88999999999999,688.41,638.41,50.0
89,2022-06-19 22:15:00,756.59,-18.18,342.4,683.54,73.05000000000007,738.4100000000001,688.41,50.000000000000114
90,2022-06-19 22:30:00,764.25,24.16,335.92,756.59,7.659999999999968,788.41,738.4100000000001,49.999999999999886
91,2022-06-19 22:45:00,723.91,114.5,305.21,764.25,-40.34000000000003,838.41,788.41,50.0
92,2022-06-19 23:00:00,782.18,106.23,276.72,723.91,58.26999999999998,888.41,838.41,50.0
93,2022-06-19 23:15:00,844.71,93.7,251.59,782.18,62.530000000000086,938.4100000000001,888.41,50.000000000000114
94,2022-06-19 23:30:00,827.67,160.74,208.47,844.71,-17.040000000000077,988.41,938.4100000000001,49.999999999999886
95,2022-06-19 23:45:00,1032.75,5.66,206.95,827.67,205.08000000000004,1038.41,988.41,50.000000000000114
