,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-06-19 00:00:00,2147.59,0.0,338.16,2147.59,0.0,2147.59,2147.59,0.0
1,2022-06-19 00:15:00,2154.05,-6.46,339.67,2147.59,6.460000000000036,2147.59,2147.59,0.0
2,2022-06-19 00:30:00,2137.01,60.58,323.42,2154.05,-17.039999999999964,2197.59,2147.59,50.0
3,2022-06-19 00:45:00,2028.94,218.65,264.77,2137.01,-108.07000000000016,2247.59,2197.59,50.0
4,2022-06-19 01:00:00,2057.9,189.69,213.89,2028.94,28.960000000000036,2247.59,2247.59,0.0
5,2022-06-19 01:15:00,2126.53,90.82,189.53,2057.9,68.63000000000011,2217.3500000000004,2247.59,-30.23999999999978
6,2022-06-19 01:30:00,2167.35,62.73,172.7,2126.53,40.81999999999971,2230.08,2217.3500000000004,12.729999999999563
7,2022-06-19 01:45:00,2157.38,22.7,166.61,2167.35,-9.9699999999998,2180.08,2230.08,-50.0
8,2022-06-19 02:00:00,2151.48,-21.4,171.6,2157.38,-5.900000000000091,2130.08,2180.08,-50.0
9,2022-06-19 02:15:00,2146.9,-62.38,186.14,2151.48,-4.579999999999927,2084.52,2130.08,-45.559999999999945
10,2022-06-19 02:30:00,2130.32,-95.8,208.46,2146.9,-16.579999999999927,2034.5200000000002,2084.52,-49.99999999999977
11,2022-06-19 02:45:00,1852.61,131.91,173.08,2130.32,-277.71000000000026,1984.52,2034.5200000000002,-50.00000000000023
12,2022-06-19 03:00:00,1627.87,306.65,90.82,1852.61,-224.74,1934.52,1984.52,-50.0
13,2022-06-19 03:15:00,1952.79,-68.27,106.73,1627.87,324.9200000000001,1884.52,1934.52,-50.0
14,2022-06-19 03:30:00,2081.67,-247.15,164.32,1952.79,128.8800000000001,1834.52,1884.52,-50.0
15,2022-06-19 03:45:00,1879.98,-95.46,186.56,2081.67,-201.69000000000005,1784.52,1834.52,-50.0
16,2022-06-19 04:00:00,1480.03,254.49,118.3,1879.98,-399.95000000000005,1734.52,1784.52,-50.0
17,2022-06-19 04:15:00,1369.59,314.96,33.82,1480.03,-110.44000000000005,1684.55,1734.52,-49.97000000000003
18,2022-06-19 04:30:00,1903.38,-236.28,88.87,1369.59,533.7900000000002,1667.1000000000001,1684.55,-17.449999999999818
19,2022-06-19 04:45:00,1823.07,-205.97,136.86,1903.38,-80.31000000000017,1617.1,1667.1000000000001,-50.00000000000023
20,2022-06-19 05:00:00,1695.37,-128.27,166.75,1823.07,-127.70000000000005,1567.1,1617.1,-50.0
21,2022-06-19 05:15:00,1478.85,38.25,156.49,1695.37,-216.51999999999998,1517.1,1567.1,-50.0
22,2022-06-19 05:30:00,1391.47,75.63,136.2,1478.85,-87.37999999999988,1467.1,1517.1,-50.0
23,2022-06-19 05:45:00,1667.01,-249.91,194.43,1391.47,275.53999999999996,1417.1,1467.1,-50.0
24,2022-06-19 06:00:00,1661.73,-294.63,263.08,1667.01,-5.279999999999973,1367.1,1417.1,-50.0
25,2022-06-19 06:15:00,1794.86,-477.76,374.4,1661.73,133.12999999999988,1317.1,1367.1,-50.0
26,2022-06-19 06:30:00,1836.06,-568.96,506.97,1794.86,41.200000000000045,1267.1,1317.1,-50.0
27,2022-06-19 06:45:00,1685.99,-468.89,616.22,1836.06,-150.06999999999994,1217.1,1267.1,-50.0
28,2022-06-19 07:00:00,1279.9,-112.81,642.5,1685.99,-406.0899999999999,1167.0900000000001,1217.1,-50.00999999999976
29,2022-06-19 07:15:00,707.32,243.48,577.19,1279.9,-572.58,950.8000000000001,1167.0900000000001,-216.29000000000008
30,2022-06-19 07:30:00,453.94,446.86,457.32,707.32,-253.38000000000005,900.8,950.8000000000001,-50.000000000000114
31,2022-06-19 07:45:00,283.91,566.89,305.26,453.94,-170.02999999999997,850.8,900.8,-50.0
32,2022-06-19 08:00:00,242.7,558.1,155.55,283.91,-41.210000000000036,800.8,850.8,-50.0
33,2022-06-19 08:15:00,352.74,398.06,48.77,242.7,110.04000000000002,750.8,800.8,-50.0
34,2022-06-19 08:30:00,645.04,55.75,33.82,352.74,292.29999999999995,700.79,750.8,-50.00999999999999
35,2022-06-19 08:45:00,850.86,-150.07,68.79,645.04,205.82000000000005,700.79,700.79,0.0
36,2022-06-19 09:00:00,878.99,-128.2,98.66,850.86,28.129999999999995,750.79,700.79,50.0
37,2022-06-19 09:15:00,762.19,0.0,98.66,878.99,-116.79999999999995,762.19,750.79,11.400000000000091
38,2022-06-19 09:30:00,758.67,0.0,98.66,762.19,-3.5200000000000955,758.67,762.19,-3.5200000000000955
39,2022-06-19 09:45:00,764.62,-5.95,100.05,758.67,5.9500000000000455,758.67,758.67,0.0
40,2022-06-19 10:00:00,770.86,0.0,100.05,764.62,6.240000000000009,770.86,758.67,12.190000000000055
41,2022-06-19 10:15:00,696.55,24.31,93.53,770.86,-74.31000000000006,720.8599999999999,770.86,-50.000000000000114
42,2022-06-19 10:30:00,588.03,132.83,57.9,696.55,-108.51999999999998,720.86,720.8599999999999,1.1368683772161603e-13
43,2022-06-19 10:45:00,692.56,31.33,49.5,588.03,104.52999999999997,723.89,720.86,3.0299999999999727
44,2022-06-19 11:00:00,944.38,-210.53,98.55,692.56,251.82000000000005,733.85,723.89,9.960000000000036
45,2022-06-19 11:15:00,896.19,-162.34,136.38,944.38,-48.18999999999994,733.85,733.85,0.0
46,2022-06-19 11:30:00,927.15,-243.3,193.07,896.19,30.959999999999923,683.8499999999999,733.85,-50.000000000000114
47,2022-06-19 11:45:00,1128.17,-480.85,305.11,927.15,201.0200000000001,647.32,683.8499999999999,-36.52999999999986
48,2022-06-19 12:00:00,847.39,-250.07,363.38,1128.17,-280.7800000000001,597.3199999999999,647.32,-50.000000000000114
49,2022-06-19 12:15:00,745.49,-148.17,397.9,847.39,-101.89999999999998,597.32,597.3199999999999,1.1368683772161603e-13
50,2022-06-19 12:30:00,932.22,-334.9,475.93,745.49,186.73000000000002,597.32,597.32,0.0
51,2022-06-19 12:45:00,730.38,-178.77,517.58,932.22,-201.84000000000003,551.61,597.32,-45.710000000000036
52,2022-06-19 13:00:00,501.61,0.0,517.58,730.38,-228.76999999999998,501.61,551.61,-50.0
53,2022-06-19 13:15:00,447.32,4.29,516.43,501.61,-54.29000000000002,451.61,501.61,-50.0
54,2022-06-19 13:30:00,447.19,4.42,515.24,447.32,-0.12999999999999545,451.61,451.61,0.0
55,2022-06-19 13:45:00,412.1,0.0,515.24,447.19,-35.089999999999975,412.1,451.61,-39.50999999999999
56,2022-06-19 14:00:00,436.88,0.0,515.24,412.1,24.779999999999973,436.88,412.1,24.779999999999973
57,2022-06-19 14:15:00,412.85,0.0,515.24,436.88,-24.029999999999973,412.85,436.88,-24.029999999999973
58,2022-06-19 14:30:00,240.99,167.66,470.27,412.85,-171.86,408.65,412.85,-4.2000000000000455
59,2022-06-19 14:45:00,139.11,319.54,384.56,240.99,-101.88,458.65000000000003,408.65,50.00000000000006
60,2022-06-19 15:00:00,168.09,340.56,293.21,139.11,28.97999999999999,508.65,458.65000000000003,49.99999999999994
61,2022-06-19 15:15:00,178.37,380.28,191.2,168.09,10.280000000000001,558.65,508.65,50.0
62,2022-06-19 15:30:00,271.27,337.38,100.7,178.37,92.89999999999998,608.65,558.65,50.0
63,2022-06-19 15:45:00,727.46,-68.81,116.73,271.27,456.19000000000005,658.6500000000001,608.65,50.000000000000114
64,2022-06-19 16:00:00,854.13,-145.48,150.63,727.46,126.66999999999996,708.65,658.6500000000001,49.999999999999886
65,2022-06-19 16:15:00,1434.97,-676.32,308.21,854.13,580.84,758.65,708.65,50.0
66,2022-06-19 16:30:00,659.4,49.25,295.0,1434.97,-775.57,708.65,758.65,-50.0
67,2022-06-19 16:45:00,559.17,99.48,268.32,659.4,-100.23000000000002,658.65,708.65,-50.0
68,2022-06-19 17:00:00,533.12,75.53,248.06,559.17,-26.049999999999955,608.65,658.65,-50.0
69,2022-06-19 17:15:00,375.84,182.81,199.02,533.12,-157.28000000000003,558.65,608.65,-50.0
70,2022-06-19 17:30:00,344.31,164.34,154.94,375.84,-31.529999999999973,508.65,558.65,-50.0
71,2022-06-19 17:45:00,343.17,115.48,123.96,344.31,-1.1399999999999864,458.65000000000003,508.65,-49.99999999999994
72,2022-06-19 18:00:00,389.95,18.7,118.94,343.17,46.77999999999997,408.65,458.65000000000003,-50.00000000000006
73,2022-06-19 18:15:00,395.04,0.0,118.94,389.95,5.090000000000032,395.04,408.65,-13.609999999999957
74,2022-06-19 18:30:00,354.66,0.0,118.94,395.04,-40.379999999999995,354.66,395.04,-40.379999999999995
75,2022-06-19 18:45:00,269.14,35.52,109.41,354.66,-85.52000000000004,304.65999999999997,354.66,-50.00000000000006
76,2022-06-19 19:00:00,247.57,39.84,98.72,269.14,-21.569999999999993,287.40999999999997,304.65999999999997,-17.25
77,2022-06-19 19:15:00,275.59,36.64,88.89,247.57,28.019999999999982,312.22999999999996,287.40999999999997,24.819999999999993
78,2022-06-19 19:30:00,362.23,0.0,88.89,275.59,86.64000000000004,362.23,312.22999999999996,50.00000000000006
79,2022-06-19 19:45:00,378.79,0.0,88.89,362.23,16.560000000000002,378.79,362.23,16.560000000000002
80,2022-06-19 20:00:00,487.41,-62.61,103.48,378.79,108.62,424.8,378.79,46.00999999999999
81,2022-06-19 20:15:00,621.55,-146.75,137.67,487.41,134.13999999999993,474.79999999999995,424.8,49.99999999999994
82,2022-06-19 20:30:00,688.4,-163.6,175.79,621.55,66.85000000000002,524.8,474.79999999999995,50.0
83,2022-06-19 20:45:00,574.8,0.0,175.79,688.4,-113.60000000000002,574.8,524.8,50.0
84,2022-06-19 21:00:00,581.2,0.0,175.79,574.8,6.400000000000091,581.2,574.8,6.400000000000091
85,2022-06-19 21:15:00,618.7,0.0,175.79,581.2,37.5,618.7,581.2,37.5
86,2022-06-19 21:30:00,639.68,0.0,175.79,618.7,20.979999999999905,639.68,618.7,20.979999999999905
87,2022-06-19 21:45:00,609.65,46.94,163.2,639.68,-30.029999999999973,656.5899999999999,639.68,16.909999999999968
88,2022-06-19 22:00:00,683.54,23.05,157.02,609.65,73.88999999999999,706.5899999999999,656.5899999999999,50.0
89,2022-06-19 22:15:00,756.59,0.0,157.02,683.54,73.05000000000007,756.59,706.5899999999999,50.000000000000114
90,2022-06-19 22:30:00,764.25,16.15,152.69,756.59,7.659999999999968,780.4,756.59,23.809999999999945
91,2022-06-19 22:45:00,723.91,106.49,124.12,764.25,-40.34000000000003,830.4,780.4,50.0
92,2022-06-19 23:00:00,782.18,98.22,97.77,723.91,58.26999999999998,880.4,830.4,50.0
93,2022-06-19 23:15:00,844.71,85.69,74.78,782.18,62.530000000000086,930.4000000000001,880.4,50.000000000000114
94,2022-06-19 23:30:00,827.67,152.71,33.82,844.71,-17.040000000000077,980.38,930.4000000000001,49.979999999999905
95,2022-06-19 23:45:00,1032.75,-2.37,34.37,827.67,205.08000000000004,1030.38,980.38,50.000000000000114
