,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-09-18 00:00:00,1663.82,0.0,338.16,1663.82,0.0,1663.82,1663.82,0.0
1,2022-09-18 00:15:00,1647.74,16.08,333.85,1663.82,-16.079999999999927,1663.82,1663.82,0.0
2,2022-09-18 00:30:00,1589.06,74.76,313.8,1647.74,-58.680000000000064,1663.82,1663.82,0.0
3,2022-09-18 00:45:00,1575.79,88.03,290.19,1589.06,-13.269999999999982,1663.82,1663.82,0.0
4,2022-09-18 01:00:00,1470.96,192.86,238.46,1575.79,-104.82999999999993,1663.8200000000002,1663.82,2.2737367544323206e-13
5,2022-09-18 01:15:00,1390.37,273.45,165.11,1470.96,-80.59000000000015,1663.82,1663.8200000000002,-2.2737367544323206e-13
6,2022-09-18 01:30:00,1310.63,353.19,70.37,1390.37,-79.73999999999978,1663.8200000000002,1663.82,2.2737367544323206e-13
7,2022-09-18 01:45:00,1195.66,136.27,33.82,1310.63,-114.97000000000003,1331.93,1663.8200000000002,-331.8900000000001
8,2022-09-18 02:00:00,1249.38,0.01,33.82,1195.66,53.72000000000003,1249.39,1331.93,-82.53999999999996
9,2022-09-18 02:15:00,1228.96,0.0,33.82,1249.38,-20.420000000000073,1228.96,1249.39,-20.430000000000064
10,2022-09-18 02:30:00,1150.98,0.01,33.82,1228.96,-77.98000000000002,1150.99,1228.96,-77.97000000000003
11,2022-09-18 02:45:00,1109.7,-0.0,33.82,1150.98,-41.27999999999997,1109.7,1150.99,-41.289999999999964
12,2022-09-18 03:00:00,1085.27,0.0,33.82,1109.7,-24.430000000000064,1085.27,1109.7,-24.430000000000064
13,2022-09-18 03:15:00,1060.2,0.0,33.82,1085.27,-25.069999999999936,1060.2,1085.27,-25.069999999999936
14,2022-09-18 03:30:00,979.72,0.01,33.82,1060.2,-80.48000000000002,979.73,1060.2,-80.47000000000003
15,2022-09-18 03:45:00,1008.99,0.01,33.82,979.72,29.269999999999982,1009.0,979.73,29.269999999999982
16,2022-09-18 04:00:00,1053.92,0.01,33.82,1008.99,44.930000000000064,1053.93,1009.0,44.930000000000064
17,2022-09-18 04:15:00,1011.04,-0.0,33.82,1053.92,-42.88000000000011,1011.04,1053.93,-42.8900000000001
18,2022-09-18 04:30:00,957.73,0.01,33.82,1011.04,-53.309999999999945,957.74,1011.04,-53.299999999999955
19,2022-09-18 04:45:00,1000.89,0.01,33.82,957.73,43.15999999999997,1000.9,957.74,43.15999999999997
20,2022-09-18 05:00:00,1118.28,-67.38,49.52,1000.89,117.38999999999999,1050.9,1000.9,50.000000000000114
21,2022-09-18 05:15:00,1122.41,-21.51,54.53,1118.28,4.130000000000109,1100.9,1050.9,50.0
22,2022-09-18 05:30:00,1088.63,12.27,51.24,1122.41,-33.77999999999997,1100.9,1100.9,0.0
23,2022-09-18 05:45:00,1029.76,21.14,45.57,1088.63,-58.87000000000012,1050.9,1100.9,-50.0
24,2022-09-18 06:00:00,957.03,43.82,33.82,1029.76,-72.73000000000002,1000.85,1050.9,-50.05000000000007
25,2022-09-18 06:15:00,904.34,0.01,33.82,957.03,-52.68999999999994,904.35,1000.85,-96.5
26,2022-09-18 06:30:00,836.89,0.01,33.82,904.34,-67.45000000000005,836.9,904.35,-67.45000000000005
27,2022-09-18 06:45:00,824.23,0.0,33.82,836.89,-12.659999999999968,824.23,836.9,-12.669999999999959
28,2022-09-18 07:00:00,898.11,-23.88,39.38,824.23,73.88,874.23,824.23,50.0
29,2022-09-18 07:15:00,1032.59,-108.36,64.63,898.11,134.4799999999999,924.2299999999999,874.23,49.999999999999886
30,2022-09-18 07:30:00,1128.64,-154.41,100.61,1032.59,96.05000000000018,974.2300000000001,924.2299999999999,50.00000000000023
31,2022-09-18 07:45:00,1169.46,-145.23,134.45,1128.64,40.819999999999936,1024.23,974.2300000000001,49.999999999999886
32,2022-09-18 08:00:00,1117.54,-43.31,144.54,1169.46,-51.92000000000007,1074.23,1024.23,50.0
33,2022-09-18 08:15:00,1019.13,55.1,129.76,1117.54,-98.40999999999997,1074.23,1074.23,0.0
34,2022-09-18 08:30:00,886.95,187.28,79.52,1019.13,-132.17999999999995,1074.23,1074.23,0.0
35,2022-09-18 08:45:00,848.85,170.38,33.82,886.95,-38.10000000000002,1019.23,1074.23,-55.0
36,2022-09-18 09:00:00,776.75,0.01,33.82,848.85,-72.10000000000002,776.76,1019.23,-242.47000000000003
37,2022-09-18 09:15:00,904.04,-77.28,51.83,776.75,127.28999999999996,826.76,776.76,50.0
38,2022-09-18 09:30:00,985.6,-108.84,77.19,904.04,81.56000000000006,876.76,826.76,50.0
