,Datetime,P_W_list,p_bss_values,E,P_W_shift,original_flucuation,P_CW,P_CW_shift,after_flucuation
0,2022-02-02 00:00:00,1312.18,0.0,338.16,1312.18,0.0,1312.18,1312.18,0.0
1,2022-02-02 00:15:00,1192.7,179.04,290.13,1312.18,-119.48000000000002,1371.74,1312.18,59.559999999999945
2,2022-02-02 00:30:00,1168.66,231.67,227.99,1192.7,-24.039999999999964,1400.3300000000002,1371.74,28.590000000000146
3,2022-02-02 00:45:00,1169.08,231.25,165.96,1168.66,0.4199999999998454,1400.33,1400.3300000000002,-2.2737367544323206e-13
4,2022-02-02 01:00:00,1135.2,265.14,94.84,1169.08,-33.87999999999988,1400.3400000000001,1400.33,0.010000000000218279
5,2022-02-02 01:15:00,1172.85,227.5,33.82,1135.2,37.649999999999864,1400.35,1400.3400000000001,0.009999999999763531
6,2022-02-02 01:30:00,1421.86,0.01,33.82,1172.85,249.01,1421.87,1400.35,21.519999999999982
7,2022-02-02 01:45:00,1631.43,-95.21,56.0,1421.86,209.57000000000016,1536.22,1421.87,114.35000000000014
8,2022-02-02 02:00:00,1655.1,-118.88,83.7,1631.43,23.669999999999845,1536.2199999999998,1536.22,-2.2737367544323206e-13
9,2022-02-02 02:15:00,1648.26,-112.04,109.8,1655.1,-6.839999999999918,1536.22,1536.2199999999998,2.2737367544323206e-13
10,2022-02-02 02:30:00,1592.0,-55.78,122.8,1648.26,-56.25999999999999,1536.22,1536.22,0.0
11,2022-02-02 02:45:00,1477.78,58.44,107.12,1592.0,-114.22000000000003,1536.22,1536.22,0.0
12,2022-02-02 03:00:00,1469.01,67.21,89.09,1477.78,-8.769999999999982,1536.22,1536.22,0.0
13,2022-02-02 03:15:00,1442.61,93.61,63.98,1469.01,-26.40000000000009,1536.2199999999998,1536.22,-2.2737367544323206e-13
14,2022-02-02 03:30:00,1423.76,112.45,33.82,1442.61,-18.84999999999991,1536.21,1536.2199999999998,-0.009999999999763531
15,2022-02-02 03:45:00,1604.63,-34.34,41.82,1423.76,180.87000000000012,1570.2900000000002,1536.21,34.080000000000155
16,2022-02-02 04:00:00,1667.72,-97.43,64.52,1604.63,63.08999999999992,1570.29,1570.2900000000002,-2.2737367544323206e-13
17,2022-02-02 04:15:00,1634.45,-64.16,79.47,1667.72,-33.26999999999998,1570.29,1570.29,0.0
18,2022-02-02 04:30:00,1602.95,-32.66,87.08,1634.45,-31.5,1570.29,1570.29,0.0
19,2022-02-02 04:45:00,1696.83,-126.54,116.56,1602.95,93.87999999999988,1570.29,1570.29,0.0
20,2022-02-02 05:00:00,2038.36,-468.07,225.62,1696.83,341.53,1570.29,1570.29,0.0
21,2022-02-02 05:15:00,1938.13,-367.84,311.33,2038.36,-100.22999999999979,1570.2900000000002,1570.29,2.2737367544323206e-13
22,2022-02-02 05:30:00,1863.46,-293.17,379.64,1938.13,-74.67000000000007,1570.29,1570.2900000000002,-2.2737367544323206e-13
23,2022-02-02 05:45:00,1929.51,-359.22,463.34,1863.46,66.04999999999995,1570.29,1570.29,0.0
24,2022-02-02 06:00:00,2109.48,-539.19,588.97,1929.51,179.97000000000003,1570.29,1570.29,0.0
25,2022-02-02 06:15:00,1800.05,-229.76,642.5,2109.48,-309.43000000000006,1570.29,1570.29,0.0
26,2022-02-02 06:30:00,1476.32,93.97,617.29,1800.05,-323.73,1570.29,1570.29,0.0
27,2022-02-02 06:45:00,1452.97,-108.21,642.5,1476.32,-23.34999999999991,1344.76,1570.29,-225.52999999999997
28,2022-02-02 07:00:00,1132.46,-0.02,642.5,1452.97,-320.51,1132.44,1344.76,-212.31999999999994
29,2022-02-02 07:15:00,614.05,62.06,625.85,1132.46,-518.4100000000001,676.1099999999999,1132.44,-456.33000000000015
30,2022-02-02 07:30:00,369.15,306.96,543.51,614.05,-244.89999999999998,676.1099999999999,676.1099999999999,0.0
31,2022-02-02 07:45:00,290.67,385.44,440.12,369.15,-78.47999999999996,676.11,676.1099999999999,1.1368683772161603e-13
32,2022-02-02 08:00:00,266.46,409.65,330.23,290.67,-24.210000000000036,676.1099999999999,676.11,-1.1368683772161603e-13
33,2022-02-02 08:15:00,310.51,365.6,232.16,266.46,44.05000000000001,676.11,676.1099999999999,1.1368683772161603e-13
34,2022-02-02 08:30:00,435.22,240.89,167.54,310.51,124.71000000000004,676.11,676.11,0.0
35,2022-02-02 08:45:00,520.78,155.32,125.88,435.22,85.55999999999995,676.0999999999999,676.11,-0.010000000000104592
36,2022-02-02 09:00:00,493.6,182.5,76.93,520.78,-27.17999999999995,676.1,676.0999999999999,1.1368683772161603e-13
37,2022-02-02 09:15:00,515.4,160.7,33.82,493.6,21.799999999999955,676.0999999999999,676.1,-1.1368683772161603e-13
38,2022-02-02 09:30:00,883.7,0.0,33.82,515.4,368.30000000000007,883.7,676.0999999999999,207.60000000000014
39,2022-02-02 09:45:00,1339.91,-20.96,38.7,883.7,456.21000000000004,1318.95,883.7,435.25
40,2022-02-02 10:00:00,1469.55,-123.58,67.49,1339.91,129.63999999999987,1345.97,1318.95,27.019999999999982
41,2022-02-02 10:15:00,1502.48,-156.51,103.96,1469.55,32.930000000000064,1345.97,1345.97,0.0
42,2022-02-02 10:30:00,1582.41,-236.44,159.05,1502.48,79.93000000000006,1345.97,1345.97,0.0
43,2022-02-02 10:45:00,1615.41,-269.44,221.83,1582.41,33.0,1345.97,1345.97,0.0
44,2022-02-02 11:00:00,1651.38,-305.41,292.99,1615.41,35.97000000000003,1345.97,1345.97,0.0
45,2022-02-02 11:15:00,2022.29,-676.32,450.57,1651.38,370.90999999999985,1345.9699999999998,1345.97,-2.2737367544323206e-13
46,2022-02-02 11:30:00,1890.45,-589.64,587.96,2022.29,-131.83999999999992,1300.81,1345.9699999999998,-45.159999999999854
47,2022-02-02 11:45:00,1490.1,-189.29,632.06,1890.45,-400.35000000000014,1300.81,1300.81,0.0
48,2022-02-02 12:00:00,1141.03,0.0,632.06,1490.1,-349.06999999999994,1141.03,1300.81,-159.77999999999997
49,2022-02-02 12:15:00,1096.2,-44.82,642.5,1141.03,-44.82999999999993,1051.38,1141.03,-89.64999999999986
50,2022-02-02 12:30:00,952.95,0.0,642.5,1096.2,-143.25,952.95,1051.38,-98.43000000000006
51,2022-02-02 12:45:00,874.65,-0.02,642.5,952.95,-78.30000000000007,874.63,952.95,-78.32000000000005
52,2022-02-02 13:00:00,806.09,11.48,639.42,874.65,-68.55999999999995,817.57,874.63,-57.059999999999945
53,2022-02-02 13:15:00,830.81,-13.24,642.5,806.09,24.719999999999914,817.5699999999999,817.57,-1.1368683772161603e-13
54,2022-02-02 13:30:00,773.75,-0.02,642.5,830.81,-57.059999999999945,773.73,817.5699999999999,-43.83999999999992
55,2022-02-02 13:45:00,570.07,-0.02,642.5,773.75,-203.67999999999995,570.0500000000001,773.73,-203.67999999999995
56,2022-02-02 14:00:00,448.05,43.27,630.89,570.07,-122.02000000000004,491.32,570.0500000000001,-78.73000000000008
57,2022-02-02 14:15:00,443.7,47.62,618.12,448.05,-4.350000000000023,491.32,491.32,0.0
58,2022-02-02 14:30:00,514.18,-22.86,623.45,443.7,70.47999999999996,491.31999999999994,491.32,-5.684341886080802e-14
59,2022-02-02 14:45:00,569.28,-77.96,641.61,514.18,55.10000000000002,491.32,491.31999999999994,5.684341886080802e-14
60,2022-02-02 15:00:00,470.27,21.05,635.96,569.28,-99.00999999999999,491.32,491.32,0.0
61,2022-02-02 15:15:00,385.79,105.53,607.65,470.27,-84.47999999999996,491.32000000000005,491.32,5.684341886080802e-14
62,2022-02-02 15:30:00,398.11,93.21,582.65,385.79,12.319999999999993,491.32,491.32000000000005,-5.684341886080802e-14
63,2022-02-02 15:45:00,342.13,149.19,542.63,398.11,-55.98000000000002,491.32,491.32,0.0
64,2022-02-02 16:00:00,286.84,204.48,487.78,342.13,-55.29000000000002,491.31999999999994,491.32,-5.684341886080802e-14
65,2022-02-02 16:15:00,264.62,226.7,426.97,286.84,-22.21999999999997,491.32,491.31999999999994,5.684341886080802e-14
66,2022-02-02 16:30:00,254.47,236.85,363.44,264.62,-10.150000000000006,491.32,491.32,0.0
67,2022-02-02 16:45:00,203.48,287.84,286.23,254.47,-50.99000000000001,491.31999999999994,491.32,-5.684341886080802e-14
68,2022-02-02 17:00:00,287.1,204.22,231.45,203.48,83.62000000000003,491.32000000000005,491.31999999999994,1.1368683772161603e-13
69,2022-02-02 17:15:00,279.67,211.66,174.68,287.1,-7.430000000000007,491.33000000000004,491.32000000000005,0.009999999999990905
70,2022-02-02 17:30:00,347.33,144.0,136.05,279.67,67.65999999999997,491.33,491.33000000000004,-5.684341886080802e-14
71,2022-02-02 17:45:00,328.57,162.76,92.39,347.33,-18.75999999999999,491.33,491.33,0.0
72,2022-02-02 18:00:00,326.45,164.87,48.16,328.57,-2.1200000000000045,491.32,491.33,-0.009999999999990905
73,2022-02-02 18:15:00,437.83,53.47,33.82,326.45,111.38,491.29999999999995,491.32,-0.020000000000038654
74,2022-02-02 18:30:00,562.53,0.0,33.82,437.83,124.69999999999999,562.53,491.29999999999995,71.23000000000002
75,2022-02-02 18:45:00,585.13,0.0,33.82,562.53,22.600000000000023,585.13,562.53,22.600000000000023
76,2022-02-02 19:00:00,590.12,0.0,33.82,585.13,4.990000000000009,590.12,585.13,4.990000000000009
77,2022-02-02 19:15:00,803.13,0.01,33.82,590.12,213.01,803.14,590.12,213.01999999999998
78,2022-02-02 19:30:00,1039.92,-178.19,75.34,803.13,236.79000000000008,861.73,803.14,58.59000000000003
79,2022-02-02 19:45:00,1138.89,-276.66,139.8,1039.92,98.97000000000003,862.23,861.73,0.5
80,2022-02-02 20:00:00,1057.5,-195.27,185.3,1138.89,-81.3900000000001,862.23,862.23,0.0
81,2022-02-02 20:15:00,1010.66,-148.43,219.88,1057.5,-46.84000000000003,862.23,862.23,0.0
82,2022-02-02 20:30:00,1014.63,-152.4,255.39,1010.66,3.9700000000000273,862.23,862.23,0.0
83,2022-02-02 20:45:00,1048.29,-186.06,298.74,1014.63,33.65999999999997,862.23,862.23,0.0
84,2022-02-02 21:00:00,983.43,-121.2,326.98,1048.29,-64.86000000000001,862.2299999999999,862.23,-1.1368683772161603e-13
85,2022-02-02 21:15:00,786.55,75.68,306.68,983.43,-196.88,862.23,862.2299999999999,1.1368683772161603e-13
86,2022-02-02 21:30:00,761.55,100.68,279.67,786.55,-25.0,862.23,862.23,0.0
87,2022-02-02 21:45:00,751.76,110.47,250.04,761.55,-9.789999999999964,862.23,862.23,0.0
88,2022-02-02 22:00:00,719.78,142.45,211.83,751.76,-31.980000000000018,862.23,862.23,0.0
89,2022-02-02 22:15:00,772.93,89.3,187.88,719.78,53.14999999999998,862.2299999999999,862.23,-1.1368683772161603e-13
90,2022-02-02 22:30:00,847.14,15.09,183.83,772.93,74.21000000000004,862.23,862.2299999999999,1.1368683772161603e-13
